LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name
8.421563098102059,12.020018361207331,17.1910343258342,17.84624485578886,15.961198215266853,13.396553004239756,24.23516588044467,24.053092231706156,01010103339
13.43306037061799,15.52351166753495,20.219762427015908,18.41038435240725,18.57742568996768,10.25241941672069,20.029938745774206,22.67408966930221,01010414311
16.4523307661319,17.92844718640076,20.678218907735722,18.658660230095357,15.78303528876526,16.70714690931732,19.963496210995647,23.94267220954052,01010204331
16.287830315229755,15.133861213220824,18.40685808956306,16.709943658649504,14.24678910272814,14.017077926395364,19.325291709277682,18.56779240141831,01010518333
16.374427598791844,19.425357240643642,19.317462790921667,20.273273074522887,15.61285594761838,13.23684018842533,24.849313208383006,24.65099972715068,02021139305
12.048590090389167,11.361846380152636,15.239420844623703,16.04768193781003,12.632887954906087,13.935369038762868,16.637512210594018,16.154904431868037,01010517343
13.153034161651108,13.440703374747246,13.930861962104988,15.269402458940807,15.884699011811925,12.455851593110985,18.76421015194252,16.980027316884787,01010412364
11.869752156981031,13.781513391755276,16.595649363724938,16.45899338522912,15.843018324748241,15.606906975806908,16.669827603316108,20.525388516734477,010101023124
15.096133884496338,16.209081452717353,16.47075598761175,20.033722848754167,16.391901638064528,14.366266962112654,21.64681089139706,19.294149498702225,01010205312
18.055444995202595,16.902821401156984,15.47648966061791,19.793258861521466,16.820766070065744,16.7129188593069,23.469361358535757,24.611292954668126,02010513318
10.840596682666401,12.61360741459082,17.783516314600053,18.673994837844127,15.80180490829682,10.057635583132132,19.88350269983929,21.40081594870718,02020614309
13.996703881151094,16.87682552190944,22.636977514166357,19.148825689331666,17.522911918050692,15.808667779865686,21.510657993872556,24.13166103694398,02021135326
14.027643620096306,14.278309425976211,19.227198663798255,18.48801742055303,15.828805622290647,13.339139002540735,21.602449486907748,24.221287211876792,02021242303
19.33049399852874,14.603462584061067,20.779492154876475,18.824374340854707,15.354450101047695,11.822304311266986,23.89947835941125,22.468222984349964,01010310348
12.833247906180418,14.406468028496558,13.738115019099412,15.741798758878723,16.10313481591679,12.425138620378624,15.700179595266961,18.375149057545762,02020924309
10.972831168153837,11.984301772584347,14.305482526943102,14.187456476581453,13.927036521198852,8.677345734390295,18.861163495962742,19.144438411680245,02021555313
16.38469525982596,15.81696517080109,19.37679993349252,17.16335022073839,17.045062556073965,15.57705864079569,19.265639808083247,19.579518476793123,02021033305
17.317292292850464,16.136786878659116,19.649041704170383,19.839442331688197,17.92976180856596,17.273517926629175,20.36823645970386,18.218685616032154,02021034325
17.445911451119915,14.751552482764506,15.754733327295545,14.945553857659354,15.677869019490375,19.42329516208059,19.70188540555659,19.241028874723174,01010309324
17.05736964880881,15.815847908513824,22.081809322146338,20.53615386235887,16.83812523656236,11.120112049089148,21.971333193999524,23.671892293157693,01010204303
12.65232328259267,14.650420131627337,20.951068052159098,20.12788280797767,15.503671768939943,13.692465811150674,21.996049835099196,23.88671914411905,02021556345
13.951263088479859,15.217508329755328,25.453760672327725,21.218111414584804,13.185843284499882,12.614447747923123,18.389869420972694,27.35183484863125,01010101374
12.629760562388146,10.791182427754446,12.059254784975517,13.164363595207858,13.536680714639292,8.857637073296146,18.310397704039335,17.94200276500383,02021557335
16.8212658810207,15.127324690675053,19.704727387116954,20.825140725809597,17.46824792958076,19.124838630547618,21.23685816581115,22.717676177972983,01010102376
11.787501639056904,14.326180684933924,13.46471753435461,14.317728659225473,14.266814461133192,10.21712123219011,14.957305885101366,16.071361780857373,02010409310
12.686407649173242,11.569091462940824,15.682551989480046,16.691930766160137,15.32727832600972,11.583643656738547,19.052192381715976,22.77430158323864,01010621369
15.729962286166087,15.77716449189058,19.674592449639633,18.353441921478606,17.839289715486522,16.487422670343047,21.53637702960467,22.437440288689555,01010308376
15.053279921612686,17.476396464513076,16.862642294054485,17.078851299326487,15.607533538970655,13.478890605492959,18.375733519331956,21.254652009201784,01010207373
14.82476700167474,13.120273674317659,20.021192926340472,18.51286198712912,15.911957564693916,13.236372577094127,19.72708657877124,22.60632176189628,02010305313
15.602554016292402,14.573108247059324,17.754416562972395,17.528620214553463,15.970609313030073,10.652733119751506,18.411620731839914,18.568705929455326,02021033310
13.308650206029817,13.822840918630439,19.41741695521768,18.634490841951575,15.528554297593654,13.885344819996318,18.627595004323005,19.662969874487892,01010310340
5.530183186675247,12.14419801980766,9.177573580042226,10.301526792861557,13.126823678395096,13.715472682356284,17.14622087650499,13.209929168059764,02021243307
11.266908275984875,14.217457790140102,14.808282159082285,16.28993666841331,15.465144696743527,11.926681178384184,15.7503657163792,14.947020141445538,02021560318
11.134200983516715,11.944970076487776,13.155459564143992,13.335886465922439,9.387810208154209,9.459955551795526,15.343384562136018,13.961301784922846,02021034351
