LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name
11.796257781672198,13.787289827335007,16.26563325403214,17.720969357958424,11.619233747043733,5.994865188285312,18.39700143765285,17.498561300813424,02010305305
13.001271655804906,9.394996263280746,14.05057201193339,14.31285592410404,11.446897327212934,8.15677837491721,15.452467679665158,15.733505868855827,01010204368
12.096475212079426,12.832325639118132,14.5193380323117,16.542372507551278,12.513378159113094,12.436423886253854,14.936977817136086,16.693674991901908,01010207351
11.522625901944572,14.052928007876897,15.647832891523215,14.511514836731116,12.182616129557076,9.747234462543684,16.46797376727355,15.953282592271156,02010305309
14.43043349439138,14.463363169772629,14.772924651858103,15.666533634206978,15.600094423939689,16.089574399531806,19.884632278225176,21.04099322101769,02010512333
14.705829485717157,12.469283000352318,17.602146701972284,15.717820368147832,11.031600743121459,14.223950340675332,19.718824611028644,20.896288709142805,02021032314
14.57012466598409,19.70409910106678,20.48965888363953,19.837274047182,17.219500670885182,15.041343680916428,25.439659939725143,25.937886389021543,02010101304
10.364002267926743,11.294683156379072,10.99878582279516,9.96176591740225,11.541522566785181,10.678218524133735,12.839779732695044,14.669086978454944,02010408342
15.406713960601866,15.450557206844103,15.724599057673371,15.401916243272584,18.095439169775233,17.151291817312497,18.30088616505523,17.937149174908715,02021034344
10.826737632845248,11.73674784067952,13.491144715888572,14.400885516476668,9.736850223630405,8.119644804270713,14.297106652975476,13.557357025102043,01010101378
16.707510731814985,13.508722434375692,17.256899284148748,16.98122034012071,13.211583460243782,15.065186207327123,18.197414242679347,20.3028492896513,02021240323
12.000513677961221,13.68369260121309,13.006325697960575,15.101467976581317,14.887646752918748,10.072699376595788,17.585562780178,19.1833247250322,02021137318
7.299139671067826,20.179973394364538,8.335880898070865,3.24861996226072,14.559117910388705,15.94477282293695,45.71608341202184,19.091568071595066,02010202331
14.279515989492731,14.098818982571215,14.623947666537473,17.773029031683315,14.644155094231106,13.711501309112805,17.2159588842113,20.104156580949727,02021240317
12.77216717058859,9.163016964849465,21.514349880241088,11.513665333019624,6.891397852204625,10.995102211488684,9.13714542993308,15.387304209481849,01010413315
9.723637946604175,11.938831866073139,13.097040081969949,11.396842940214956,11.020879921118256,8.587526211002622,12.437602976099768,14.785397660399012,02021240324
8.187017406284065,8.44547194615447,8.027653136050551,8.915627410924069,9.083138735178842,8.368238382778197,12.174124293744283,12.675578922819689,02010512338
11.741631859753307,13.48757172440495,11.40077156716189,10.590216951152035,11.76741694982478,8.821099236684358,16.597688963916124,17.255516937810043,01010308337
10.426369335703058,11.829806685788718,12.720256981023725,13.909456313409123,12.175430495910616,8.121729754222917,16.664349881680835,15.805741275096619,01010412335
11.318187382678644,12.690850759815604,13.368078925586119,12.10101648423407,13.150472866199229,11.854975968905887,17.568002797081135,17.53166504233822,02021034326
9.929579695945895,15.879693527725124,18.04561236310676,14.812459138966009,19.707355045679567,10.337854710584216,14.769318483968451,16.112267499588157,01010308338
12.386939659283328,11.566861788287026,11.939415688587877,15.039242089078321,10.830661755706382,16.88777997968524,18.508748586111995,19.645461625428684,02010305329
9.027817106400038,7.802450025257254,10.597764334628865,9.50179470181779,9.187495004469952,9.834906872609123,10.482622016640187,12.25892355040425,01010620366
12.474056320355007,13.216681463063127,17.35801923762924,17.416983090351117,12.646418500514441,12.661862644538974,17.8725725285015,18.57066522471508,02010513336
13.272361768566588,14.19070625724522,14.478108266223531,15.781125299447416,13.595135955163377,12.639904355665022,17.56394177963475,16.88426144381188,02021033303
9.844605636629282,12.083329438175426,14.922116645385472,14.959597693533613,11.244029270964202,10.463090781229797,16.016145570057,15.611459833015454,02020614301
13.309736201251745,13.544079493033328,14.618355315985418,12.823163422833707,13.432492767888654,10.125619552789967,15.095129475160217,17.240663116500127,02021136328
8.120553899757484,10.141614308649222,12.07410820890509,11.986586844686013,11.546367556193935,8.322438870026117,12.487395070086516,12.15275734865218,02010304304
15.140971861197487,15.04088814385505,17.098071405543035,16.751630971658265,13.615834028764374,14.921153204547197,17.78890629078869,19.26150679354598,02021033316
12.848995611021612,14.72479367871948,18.234051444691357,16.948833686334662,13.93609040607693,14.948543561512107,19.41660906997639,20.773608784246587,02021137325
11.961092691202902,14.052434285384342,13.162467817278918,13.90234458183197,14.342524280079118,9.958758317547055,18.38297186947015,19.491967474748822,01010412308
14.13392318591816,13.682763814968027,12.107589529144507,13.805155530953781,14.633299550372232,15.439027223519993,19.13856700931616,19.098943254856355,010101023201
10.402666850728112,14.1586256676241,8.309232114669205,19.796159681868758,18.099128578435344,12.61146152102459,13.143683731165295,16.586138165648663,02021242327
