EYE,HIP,LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,SHOULDER,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name,Age_M
2.5043795223459795,8.022806952795774,10.090695976732416,12.389511347441893,13.591440815460588,11.827062858139524,12.590022781216206,11.436907594746142,8.911697110000985,12.907110589710445,15.343532277266776,02021240324,37.64379501342773
4.714636211634857,9.91272480562599,11.225472708990958,11.579847720042366,11.006963430517766,12.22449241503265,15.93569153371979,12.454172371181949,11.473950393229186,16.69231824405242,17.37987819099506,02010512338,25.80819129943848
5.128787901575686,12.45542061494724,12.862313263016446,14.774894558850885,12.488919520596182,11.601001426039113,18.70665189639168,12.890559413975339,9.663030067847249,18.18185729598282,18.902471736502054,01010308337,50.8602180480957
7.7082641905310085,10.44134662444143,12.038220407847247,13.658620338538654,14.6867286446165,16.059770708558972,17.225043930021872,14.057675414230234,9.37729805326465,19.240553482237626,18.24920938945344,01010412335,44.38351440429688
2.0880978168171866,10.571417199651961,9.879323887775051,11.077482712427207,11.66861591859854,10.562633147602098,14.36094917769127,11.478673777870636,10.347871378932126,15.334610024156232,15.302891831452587,02021034326,31.82462310791016
4.736159999200806,4.585361941775748,11.305323807892186,18.079826417458516,20.545833491816307,16.86472661330811,11.689517411669993,22.437810764484887,11.770165360555554,16.815608816889085,18.344623532916753,01010308338,50.432823181152344
8.079411308044795,7.768755491598365,11.30767711640806,10.559051868315583,10.899145493451094,13.72888689994886,6.082489404053698,9.886996260514822,15.416363401762908,16.89609851967565,17.93377080808233,02010305329,31.660240173339844
5.211571545250789,6.236706233526489,12.505788066600859,10.808347717516112,14.680558233140733,13.162365762709632,17.535664851918412,12.726981953079463,13.623809560387864,14.521057280773995,16.981679850086273,01010620366,27.550655364990234
2.302877304307481,9.440466953583172,11.717335614255814,12.414910469557414,16.305019937590142,16.360406832895748,15.941435643109797,11.879241690376166,11.89374893759093,16.788358592293154,17.444102497990258,02010513336,41.03009033203125
4.96943591209058,8.068943644043872,11.195600712128297,11.970249443884494,12.212680911056008,13.311811471196858,13.877138199991336,11.467869580045836,10.662105559890874,14.815666007655524,14.242337026390127,02021033303,29.32599449157715
4.689753229642074,10.138869185118118,12.103773108769849,14.856245472548053,18.346485460659288,18.392567763943852,18.46208014876068,13.824340369485386,12.86418994390805,19.69157518465859,19.19402103954575,02020614301,42.2794075012207
4.685058068897784,7.778196026326762,10.617496470142523,10.804437746488672,11.661413390910575,10.229345669915912,13.22224478922423,10.71542233382956,8.077450088728481,12.041747597054913,13.753291351119408,02021136328,48.4273452758789
4.477440067620344,8.971898290296238,10.164217620369222,12.693909322865222,15.112745376994894,15.003197899897197,13.442376041625884,14.452190578949395,10.416910084137417,15.630042306310614,15.211187796306724,02010304304,32.97530746459961
5.429855733585803,6.149059894529654,14.163082301846492,14.069462556773964,15.993781293534601,15.669715941404073,16.235722242809047,12.736446492703552,13.957460776744922,16.639998156389733,18.017489793616946,02021033316,36.29584884643555
4.388558126119641,10.428089251395855,10.314826392840256,11.820666382366905,14.637803668387685,13.606065588947981,15.879766142933669,11.18751671222502,12.000286740742974,15.587128967703798,16.676491661222386,02021137325,49.676658630371094
7.440825020712991,11.867577929999747,11.208053051300809,13.167729156245393,12.33379268857295,13.027088714498275,17.629578829696825,13.439555830791766,9.331780501144612,17.22562722928545,18.26480332285126,01010412308,43.49584197998047
4.087510166001511,10.422608022151524,13.22107452317154,12.799053574939578,11.325612949437591,12.913540541989088,19.085858988081988,13.688198338881516,14.441887563871887,17.902490155668968,17.86542552727741,010101023201,32.810924530029304
7.311650547890038,4.096818725909806,12.546088277430252,17.075945049674317,10.021310989210587,23.87506689262545,9.191891579603393,21.828370373479476,15.209994881179409,15.851879017954099,20.00363527870916,02021242327,31.857500076293945
4.703769619989601,9.042766277285287,12.038603002712831,13.0652290632758,16.536863618675202,16.825207866883627,12.918173248217773,10.252079951324587,10.721852283307848,17.4770571057905,18.39419587201263,02021135314,46.42186737060547
4.726101280885784,10.298310054985857,10.937921217564778,11.313501863069124,20.538035412645105,18.54588706570827,16.020252553083168,13.737848316992366,12.565282482409348,18.538865053489246,19.742670951068497,02020614326,48.23008346557617
5.646093657146659,11.06870833172924,13.727138291424408,13.99882048720094,17.22677628437184,15.817556057425055,16.9204418261784,13.33325125888169,12.955665951978311,16.377533168706908,17.080421590739242,01010309393,37.28215026855469
2.0468255811717384,9.748502016248693,10.678543334854675,12.6312461416554,15.04691838073102,13.177142065425524,10.34258061134035,12.422687550320857,11.344129810043945,16.12910029348327,16.353151331507195,01010309388,32.38352584838867
5.04498916290708,9.60174965442701,13.390466344299016,12.383942627494344,16.125962076918753,13.0785913734359,20.390259737621662,15.410612250410324,15.170373844396535,18.001395151694464,20.066195696356303,02010512330,49.77528762817383
5.065826891219501,9.79594700657558,15.789150929620641,15.264898249574072,16.1124440050203,17.58847570027911,16.28578626426451,16.914632486295176,11.534813481343756,18.31903005593031,19.905173256334287,01010621343,49.77528762817383
4.1564382754128975,6.179105090559302,11.655612706406329,13.519609937548767,13.878032488032524,12.066365353071545,13.880441634474044,11.525283063525464,8.907600385734677,13.763986951762831,15.637774698451164,02020925313,34.125991821289055
7.938381185816111,14.15869100518909,14.918260893892214,15.746158040452881,17.279273639738705,18.026226043544053,15.644048567906216,13.430647496251064,15.339507761396847,21.771176760571546,23.49647617865789,01010103360,39.5835189819336
5.8603281416938,12.405893265530189,10.407811327317996,13.270420771889329,15.5979527472854,17.09109434334266,17.200671978782484,13.0774776278163,11.789999320328329,16.787285565225663,16.741357738912534,02020821312,39.81365585327149
6.982126200827269,11.9674153565937,13.582888027497225,14.696757598591454,16.731158600016926,15.840041501682165,21.45828685366329,15.34679676610834,15.355014128644527,16.36691950430605,20.140048240418785,01010309372,36.98625946044922
3.1247062050183665,9.82387356389436,13.488883869112852,14.251137237630363,16.86075039718188,15.899666121282012,18.37633245814366,13.33288979814385,13.262605362629351,18.53662338907063,18.70481139980504,02021136324,50.23556137084961
5.475956327482969,14.990826037271507,8.623158595329679,12.307753731706288,17.602553550045048,18.273448518985237,20.659398513629977,16.343277605170194,13.717239880602953,24.81530762600295,24.62887549567118,01010103339,46.94789505004883
4.9227476785167035,8.60750756510095,11.749777788019305,13.578276844658403,17.686045390194952,16.10339856775773,16.504752698610858,16.249508132041502,8.967699586873863,17.52000831361244,19.832823482477103,01010414311,33.994483947753906
2.5601973119008616,8.082882299728867,14.39070660471914,15.681852438124466,18.08705317437179,16.32056325789353,18.258068860416415,13.805279835493465,14.613592006602511,17.461891622569464,20.94244128678356,01010204331,51.94514846801758
4.87094150519029,5.679383275783813,11.580432287451847,10.759975493084905,13.08703305507842,11.880549300982587,16.477690686683108,10.129278935542665,9.965957322306966,13.740027231575922,13.201455225809463,01010518333,28.56983184814453
4.895304125849007,9.8564366155355,13.443025760847357,15.947768324976598,15.85918948102532,16.643887583442165,17.472510273446492,12.817793076303849,10.867139176110834,20.40071053380239,20.237899759450414,02021139305,48.3287124633789
4.564301793560711,9.290279655200363,10.135887520122976,9.558163740835157,12.820176833481614,13.50012722319262,15.731824699960606,10.627428637262954,11.72314204970537,13.996322483887127,13.590328245158323,01010517343,27.09038162231445
5.473254594605967,10.405130879263561,11.663536330727231,11.918628827024474,12.353280058155113,13.540239319654852,17.620216803222142,14.085857434105383,11.045305273362084,16.639282171309215,15.057146744486639,01010412364,33.89585494995117
5.184596376016317,9.216433859686246,14.12154459476662,16.395983114995765,19.74398449685562,19.58140372272082,21.341505733476826,18.848572980275296,18.567669310231558,19.83223497626701,24.419228424538353,010101023124,53.424598693847656
4.779961478846898,12.101596976321845,15.751960483861206,16.913258220709658,17.186300773513356,20.90405484428648,19.322738959472865,17.10402072700926,14.990385698699,22.587220832287887,20.13235195173998,01010205312,47.44104385375977
4.8708062014967135,11.613729185644571,14.482295579897732,13.557774717312073,12.413712199497347,15.876198310157877,14.163244105204337,13.491958031039019,13.405453645016289,18.82480483621729,19.74074963356831,02010513318,50.8602180480957
4.990655567206941,11.250356991887404,8.504128620072622,9.895003287807768,13.950644460219946,14.649198618884325,14.970560592874572,12.396050263941573,7.889918711719573,15.598021891854383,16.788309419656684,02020614309,33.89585494995117
2.8360652387204257,9.610740769247434,10.63857068296684,12.827684485110819,17.205842702545215,14.554579229621627,13.856852476053676,13.318759801915105,12.015802506626315,16.349753302498158,18.341917055532655,02021135326,51.32049179077149
2.1824223514172663,11.940747518997176,11.38167145002299,11.585055277239206,15.600457498233073,15.000704732873121,17.28256991212836,12.843088256183686,10.823036403320296,17.527675298469962,19.652533284156274,02021242303,40.7670783996582
2.163972587268115,12.698929894406204,16.684250554729065,12.604324997469295,17.934888448188282,16.247416028930086,16.419151038602642,13.252506254390733,10.203892734373193,20.62776487274931,19.392440866692212,01010310348,41.227352142333984
3.265972559209789,11.282408253663759,11.225127188886956,12.601208762173655,12.016606361253366,13.769210611537945,19.959703684370467,14.085268029569262,10.868157645901293,13.732806701284476,16.0725785704157,02020924309,28.799968719482425
4.612053800851996,13.63670817095304,10.485602715891414,11.452160822393775,13.670273800621073,13.557488480656449,17.54566492926473,13.30863199598208,8.292044104653813,18.02366810783744,18.29436472023151,02021555313,34.947906494140625
2.3962380913115884,10.795420176784678,12.853310566663575,12.407943043096116,15.200528504424012,13.464142436171725,16.264948424489173,13.371349249235553,12.219743440465072,15.113326661981578,15.359555227432587,02021033305,32.087635040283196
3.7663861479392238,9.610889681357767,13.73501946459594,12.798714610015805,15.584420803410413,15.73543496202158,18.32251101308525,14.220792908709777,13.70030030862558,16.154842194875048,14.449949641311195,02021034325,51.87939453125
8.172924531031397,9.924927085650586,16.946834383888323,14.329553232634273,15.304035974736314,14.518004789309952,19.499897932266,15.229370532460274,18.867650866130518,19.13827144851642,18.69059869007961,01010309324,35.86845397949219
5.053451941622377,13.629061518612275,16.85266589467742,15.626043530212744,21.81680777974425,20.28970157354784,19.190234420877143,16.636052612270046,10.986660718099834,21.70765746434812,23.3878083271318,01010204303,48.3287124633789
3.513882912724732,9.774947293548584,8.224100854882312,9.522878133747131,13.618344459749789,13.083268148530868,13.325624048735593,10.077497816086957,8.900200956599003,14.29759011151384,15.526538719079271,02021556345,48.23008346557617
5.6197787704822755,9.29042537610475,13.331782826955926,14.541802769615494,24.323533092354584,20.275960074968488,21.944371834062835,12.600350086178608,12.054326320902215,17.573300982255333,26.137326764472128,01010101374,49.11775588989258
4.0298566286167015,7.117132328049794,9.907674956213912,8.46536459335551,9.460129986907097,10.327055280458342,13.91482829700946,10.61912708829181,6.948555245273309,14.363967382792886,14.074972409891526,02021557335,25.117780685424805
3.2992328109523648,11.009068936088159,14.916364035922095,13.414250958977757,17.473291785160555,18.466825407948058,17.30557052033088,15.490079464314272,16.959071758290523,18.831918454954128,20.145043204101494,01010102376,43.52872085571289
4.3613834946828565,10.463714890832744,12.543170063360211,15.244597726641723,14.327908242143048,15.235603861861275,15.949655407172266,15.181425676791505,10.872116339623467,15.916182847846922,17.10165819185499,02010409310,44.54789733886719
5.980512155027117,12.416740430737862,12.323486219645558,11.238133217850802,15.233919536223256,16.214422905562046,17.733128047182905,14.888809224695082,11.252269115473759,18.50716426295933,22.12279468580561,01010621369,52.40542221069336
2.6292634381534548,8.459468043893697,14.146506647181244,14.188957245910935,17.694050869669727,16.50589387421438,15.924931519595884,16.04349876687667,14.827717330639755,19.368419024974074,20.178776809200013,01010308376,49.47939682006836
5.789801435683062,12.956054091637846,14.384866622867438,16.700389117818265,16.113887576144304,16.32049621689875,19.217864967473524,14.914509624422815,12.880385178107094,17.559792759412545,20.310878151468934,01010207373,46.06022262573242
4.489295389163422,8.93212334265546,11.044812233799334,9.774923219537182,14.916276022626262,13.792532761896592,14.773214719309266,11.854795664199884,9.86141972781764,14.697159635481446,16.842259924138418,02010305313,38.76160049438477
4.519617783914296,10.196501427293876,12.514828580813475,11.689108809438693,14.24084028845134,14.059728747886515,13.769695253370367,12.810046206217793,8.544570893434043,14.767984594914534,14.893982833323918,02021033310,32.613662719726555
4.980096423702344,8.66544206709863,11.640957329527266,12.09071534795584,16.984240980570387,16.299422510206348,15.223908762592654,13.582687588079652,12.145386951571925,16.293390782695088,17.199023923326695,01010310340,31.95612907409668
3.971437540025731,7.197756864424562,5.284625540386883,11.604957169886262,8.770060249853913,9.844106380726453,14.792636930985598,12.543951137486198,13.106462261557445,16.384874371506797,12.623366480234056,02021243307,29.12873458862305
3.4973810750626635,7.150748391969027,9.478296973188565,11.96044947183539,12.457481016839358,13.703924238626914,14.898296582063232,13.010067232153276,10.0333315355212,13.250009677843082,12.574194472393335,02021560318,26.69586181640625
2.961958091399405,8.605280798021795,9.36665684106802,10.048717087909845,11.067042485249212,11.218826782690735,11.90477114624402,7.897503991443357,7.9581963282863475,12.907636406674268,11.744957996317673,02021034351,28.043804168701172
5.889771844442322,12.226646370998056,12.376578403096733,12.939381397877721,14.686805594348984,14.110458035697038,18.72939925461427,13.424201636456225,14.202570945607768,17.42316315739443,18.12014625493304,01010620315,38.20269775390625
2.567987256683784,11.242766518580424,10.178761903238966,11.939238623304233,15.0803598473341,13.982450201425765,13.698545152522676,12.791973849958264,12.974058349229812,17.739090071836415,18.77783998384274,01010414326,35.96708297729492
5.3130717489177135,12.991757779224407,16.413634270935813,13.309561158795574,14.027495317774218,16.260658188778084,18.326948614671238,12.823774573895154,10.98018568118533,19.686240198757115,19.004036696115502,01010621358,44.087623596191406
2.066659829765249,7.116052274661884,7.008718507804608,11.109859588208673,13.679283381681818,11.571440910707285,17.016894526183304,10.165492993256603,10.235732870109338,15.878609738751345,15.965276576754857,02020923321,24.3287410736084
1.882181479747113,10.313678116249296,11.469042306629118,12.49709836573993,12.32038765924623,11.583480306678975,14.20991335164639,13.137731324115801,10.603612778009241,12.690887532136605,14.96849900426518,02021137313,32.74517059326172
4.535397156579158,9.975427957313832,9.570831280192724,13.186764837435751,13.266173122232043,13.842620833695841,17.641455141998566,12.311287079304604,11.195688433014116,12.921864140258535,14.184126688762806,02020822350,24.75613784790039
4.9772283823064045,8.914849929892632,13.44516286193745,15.366704282931789,15.530473777382293,17.302614032227527,19.710227585998968,16.466836124894016,15.060264876838325,19.511973649610127,20.645835735971165,010101023155,52.60268020629883
5.533318244199598,10.954658069813215,17.109844031175786,15.411586114440412,16.915963398752474,16.701327406727366,20.782481653449853,14.886022712777406,14.956666059430487,19.152494088943726,20.18903716009972,01010620377,52.5040512084961
7.2057264417709925,11.214176529505368,10.19756419118353,12.383352727064418,14.785337587514393,14.629757318936203,19.144874983704096,10.024699941637037,8.588522983314505,16.14746781265243,16.983680661419587,02010305307,29.621885299682614
5.422805131352872,9.672791301741537,16.210759230381946,15.614352785494395,19.655946667357608,21.14574984458573,20.635506987151306,19.769599697535924,19.91979753270765,20.797852271336037,21.301281323300906,01010308315,40.89858627319336
4.322938276909541,9.206372092533707,12.031593579950124,11.471989129107456,13.013682192455427,13.172127868586905,15.998709441876912,13.555874176085904,11.97351534673528,16.62573924191122,16.631676164109138,01010413309,31.331472396850586
4.211830302486358,10.53083431576486,11.798743647424311,11.418589587144284,14.737743031571927,15.95198563570617,13.28240261221625,12.244603173172596,9.7309004734348,17.226644942196838,17.015505486347198,02021138312,37.90680694580078
4.949896391421282,10.891011777067176,12.241354372815044,11.811631702921163,13.901410846028533,13.102124850427293,15.969320498243857,11.405150639220894,11.585212713662296,15.18117598434735,16.781480851923654,01010515306,30.18078804016113
4.233000389281603,11.59008719630664,13.932801136086896,12.855830940042114,15.842370566873653,14.881720081602984,22.683751441985386,15.560722707181256,15.951249765598352,19.25376469400001,18.77789471465569,01010621373,55.69308853149414
5.1144515454928285,10.49529310924464,14.114767544730418,16.589900106895335,15.790884056030993,14.054076502017054,16.43054569728882,15.473959089619491,12.596283018288196,16.29558651740813,17.19448670594694,010106193129,56.087608337402344
4.407721126153158,9.435219743597788,8.969307616231113,11.076500100050094,11.548046145802937,12.438743813033145,13.224465346636634,11.72323103662701,8.04891792865955,18.12225118087403,16.890625161272762,02010101301,33.304073333740234
4.914714177817749,10.057081773685363,14.049830482917493,15.016249065408445,16.037558264930986,16.743291998376506,15.465060485258727,14.214669971648028,13.763249016715124,18.019368941449148,19.360763721012933,02010409347,46.84926223754883
6.314319801014322,17.469881235914176,15.981823237708907,16.80575483639309,20.457529003110075,20.380450706874786,19.89870630407361,18.9409537058372,16.356492389681485,21.0877765650034,21.94282509010193,01010412323,52.10953140258789
3.2210911817405514,5.585892143392626,7.032581672814358,9.805773973119146,10.198253334272556,10.225505619620321,13.202714419162323,8.923603173692502,7.244643243029702,12.717450070275664,12.661237170940757,010103083111,25.67668342590332
2.382176140237549,7.556848433260715,10.675572567584492,10.713554341448306,13.414333207906505,10.645072223553864,15.371369541464315,13.463681537134848,12.272751181588314,14.195255554379914,16.185406129915105,02010305323,27.64928436279297
4.6258406332112445,13.011251381216946,13.83570179633532,11.41267830929058,16.38709418711449,17.42470658122494,17.94314439916205,16.787261933810694,10.726465174127851,21.19873197915366,20.160792979353218,02020924303,45.07392501831055
3.2462484425069857,12.080515207046124,10.784000073710038,7.694994078132835,13.526696157287947,15.137642568939734,13.927666069116624,9.470280261025827,9.639757993452255,17.031593943636054,16.265397868033308,02021241316,33.534210205078125
4.502391247840402,8.718082571340863,12.533585170582475,11.29173426536348,18.446978454879268,15.938224941507013,15.626089633349665,12.89642004066314,13.073410448543136,16.207660497210117,18.267182060376264,02020614314,44.12049865722656
3.5007895599792014,9.751489927478184,12.753895811391587,12.446794970259587,16.858798768320415,16.367757661371606,11.86467636130731,13.156360888957725,13.777287759226267,17.33579222024959,16.84048455341913,01010516316,45.53419494628906
3.502173767845417,8.806991356841399,13.300285257149408,10.561304553716289,10.744277733014366,10.837471241408226,16.003334770952787,14.531897562199116,14.050233147529061,14.862937114003124,15.51094434953466,02021034352,29.0629825592041
1.413860030290909,7.150618343733857,10.01194756960615,9.75441936228582,10.14205765726684,11.603161983757367,11.18426834820764,12.972996684523736,12.988048665235514,13.380835019716738,14.475280706871494,01010414355,25.34791755676269
4.866288250375363,7.980136122325589,12.478955180679545,12.7112140683971,12.9366128461286,15.281686203277435,19.296993801590034,12.855219422707307,12.488770831472742,16.227762687084383,16.2454719009089,02010408326,40.24105072021485
5.320002878590036,8.227420544918884,11.38351817938749,12.259264858044832,15.971322998572687,14.33483197220693,18.26041580411084,15.530348730068235,12.963879682737325,20.285568854191187,22.665111864680828,010101023104,36.13146591186523
5.523073135456209,9.09497712786321,16.437767606473574,14.499499729382212,15.138139681362881,14.07462764984221,18.775942456417454,15.562143184624155,15.869580860996974,18.55195566516621,19.425396996798614,01010620355,45.86296463012695
4.3884816698839995,9.186671675573608,11.033479420684769,13.371273847137234,17.914574551977605,15.869765534453581,15.272206308457902,12.973808690137265,11.194837651513383,14.367052213938512,16.20818991644215,01010621309,56.54788208007813
4.41552231894666,9.055276207638713,7.234495009730108,10.939119421791425,11.267600017094418,13.992790222518769,13.494163338245535,11.2474267470519,9.901818309251162,14.89969437126678,16.818432064638596,02010510349,24.624629974365234
4.89618900823872,9.43871332783216,11.055550290758603,12.499228495907511,13.28867465112864,12.837451860854365,17.67307948060717,13.179281967169823,10.889328411003909,15.464386121036267,16.477993849042033,02021138320,30.838321685791016
4.742257673555523,11.2785474331399,9.593439963792902,12.236151118991485,16.39419538787899,16.863020165261705,15.221476595949287,11.794339246651525,13.091183360600354,18.519106875737656,18.67563139718349,02020614316,41.55611801147461
4.170087640807382,14.411159676366642,11.944520536411181,11.566436495022307,11.68840246476778,12.322658420753546,16.08954325754324,13.902482252555973,9.312233963794004,15.3786745712512,16.745133050638866,01010412388,28.668460845947266
4.895420433821961,13.998262126739144,13.896738960187108,13.480318506483052,18.47119937604593,20.274918925486734,20.107457349116547,16.18926288011931,12.418441730596696,22.30120698704204,20.29875354208627,01010619345,53.49035263061523
5.529783060156584,12.54862769983441,11.639110188098016,12.312748249414305,12.591376575361993,13.553080319761222,19.536843382785516,12.097431960109414,11.731448261848467,16.78771611838585,18.31515546166296,02010307304,36.657493591308594
3.6656664355128776,9.38611677803562,13.91277439788243,15.010083292755134,19.336883510299977,18.90799411855401,14.624039547478292,14.39840855782509,10.782260230333717,19.862446581713268,21.04963302452836,02020617317,47.83556365966797
4.947895819937257,10.907236166141407,13.061203733072182,11.604886832228491,14.826993144318957,14.603707138392847,16.241881295091247,10.84293677859971,12.542213465589795,17.755574679530962,18.57382017718184,02020616318,34.060237884521484
2.4177699928251224,8.717938977000479,10.05146118832125,10.046754411441908,12.89229528333918,10.016637421156712,14.880962969938276,12.301535807185495,10.324602261936636,16.094034535238237,18.512340989203263,02021139323,28.931474685668945
4.407201300426422,12.793723238282242,13.783682116955633,15.519631134666682,14.913240834836627,16.49215449174423,14.194608994685266,12.24586247999424,10.364270088646588,19.646964816420613,19.01383514202184,01010308368,49.93967056274414
3.879020009283768,11.275906250993636,12.8608520775504,14.684151429685093,16.624992214350694,16.229468590411322,14.425360821071155,14.815948132597564,10.913898182661011,19.285741646799877,18.99487448318729,01010619301,52.04377746582031
4.240776510898645,10.416358325303099,11.20191076177186,12.538241044566634,10.756383766161964,11.735971038016295,15.373248825332658,12.974159896879325,10.365921069482743,13.267971580811725,12.098794011757937,010106193166,24.26298713684082
5.5712401681998776,14.851861316999896,14.056843655349127,15.899228096290752,18.70154195262793,21.345940868457888,18.811198256379736,13.301273938038065,13.478536366390033,20.412848871157838,20.087816879458828,02020925315,46.7506332397461
5.442448100946752,9.877458697021213,13.873981653748348,13.169563398134873,13.39329899316784,14.632684229607804,20.227772367011497,12.462803188952622,11.967966213133753,15.572248708107345,14.731284241184051,01010620376,41.227352142333984
5.235417096713532,11.264107999069926,10.500817769483833,13.051420214156597,15.205065171083056,15.114805005888984,19.28920639675561,13.70430662716099,10.653263901894666,18.3234653138352,18.198238245093012,01010204343,34.356124877929695
5.034719304772347,7.606643024388879,14.076182714628954,12.91332472605355,15.783177524454606,14.37295767605086,13.427557848814251,14.066015595634928,14.58325557966922,15.946794419575165,16.91743050244711,01010309301,38.991737365722656
5.353762708238199,11.260560968414024,9.292852362570908,12.210472495318813,16.105118165369927,16.637679017423142,19.02325230583876,9.436019063028919,6.020827523346341,16.184275875771878,16.551180940865926,01010619304,36.0328369140625
4.742418005593455,10.625097796135552,8.425022479717681,10.899884223782594,16.339427016846113,14.555725063421962,16.675012483920337,10.302969612585082,9.69922210306552,13.624792964728439,15.439724652754107,02020925302,33.468456268310554
5.405144577322745,9.339062501355668,11.795114608301928,10.425794750763671,10.860622894485683,14.148978586567955,15.05501081436807,14.133028898213885,10.295125709103244,16.351105971841513,11.948239386376605,01010308382,34.58626174926758
2.094173322809324,10.693575155603687,9.214798427521623,11.680489299415248,16.823673801461283,14.25527294991794,15.694348725231869,12.060385920279586,11.39239770148126,16.14351836313165,18.15170387977818,02021135323,42.24652862548828
4.812069053101621,9.22926212808419,11.707652856763975,15.022691644327276,17.802673195168317,18.13987157161913,17.99595420297324,14.426752817540322,14.216321039414007,19.14804611167021,19.893135440107333,01010207304,51.58350372314453
5.200493384839058,7.980021593078054,11.097654412552721,11.284980758426926,15.986670497025706,15.489114797063971,18.57374365325776,16.69436034698185,14.628345293537082,16.13227995884852,16.048751111625062,010101023116,40.43831253051758
3.3598566432809935,9.20361255685483,13.166636790196753,13.999934663055015,16.622920747900185,15.178583668103121,15.392283605253633,12.662875507794926,12.246498086027687,17.262274120823797,18.500189159045448,02020615306,42.11502075195313
3.3160424000755047,10.404518435812236,8.611213364486371,12.413300522492044,11.829061622921698,13.922767577631502,13.09064847231103,9.751141965065113,7.377745406100871,15.192638015314223,16.189446734069374,02021137322,28.536954879760746
3.4685529602760727,9.154954686041767,9.632697529792859,8.22920525173117,15.218543553776732,15.293118619704337,11.314395233171716,11.411456020974882,8.976259599038508,16.150207500117414,17.306413930247697,02021556304,40.20817565917969
6.625200657520093,10.647438451516061,13.609041425753206,15.436722981328067,17.804041541981913,18.11226118001512,20.95477574047595,14.487028570268409,15.626258351861772,19.19722086986729,21.27453141395653,01010204374,29.589008331298828
5.365956173889278,10.157507073124826,14.491444169691698,13.545074358587987,21.10532063746961,19.84905827387026,21.879528482879085,18.30190008925447,13.115549878409714,18.98775119202689,20.766580165659192,01010413317,35.86845397949219
4.98938484370893,8.573261892054992,12.823486296111383,12.88347066509826,16.601632584664678,17.143393804223887,15.709008699682489,14.103439148094747,13.280453695725337,18.821727795746238,19.579601540168248,02021030308,44.87666320800781
