ChildID,Age_M
010101023252,10.816426277160645
010101023253,6.345198631286621
010101023254,13.380806922912598
010101023255,10.22464656829834
010101023256,8.383552551269531
010101023257,6.01643180847168
010101023258,6.969855308532715
010101023260,18.082172393798828
010101023261,31.101335525512695
010101023262,18.54244613647461
010101023263,21.435592651367188
010101023264,1.4794504642486572
010101023265,2.4328739643096924
010101023266,16.504091262817383
010101023267,8.679442405700684
010101023268,6.24656867980957
010101023269,21.041072845458984
010101023270,11.506836891174316
010101023272,8.219168663024902
010101023273,18.73970603942871
010101023274,13.545190811157227
010101023275,12.723273277282715
010101023276,0.3616434335708618
010101023278,2.3342440128326416
010101023280,11.309576988220215
010101023281,2.5315041542053223
010101023282,20.054773330688477
01010102338,51.68213653564453
01010102341,52.79994201660156
01010102346,48.854740142822266
01010102354,43.98899459838867
01010102359,37.413658142089844
01010102360,46.158851623535156
01010102376,43.52872085571289
01010102378,40.86570739746094
01010102380,50.76158905029297
01010102381,35.473934173583984
01010102384,44.64652633666992
01010102387,44.77803421020508
01010102388,53.09583282470703
01010102389,53.32596969604492
01010102390,41.58899688720703
01010103301,46.88214111328125
01010103302,39.55064010620117
01010103304,49.93967056274414
01010103305,43.199951171875
010101033115,26.72873878479004
010101033121,32.28489685058594
010101033123,15.8465576171875
010101033128,13.610943794250488
01010103313,33.1068115234375
010101033130,17.161624908447266
010101033131,7.298622131347656
010101033134,23.079425811767578
010101033135,9.86300277709961
010101033136,24.06572723388672
010101033137,18.641075134277344
010101033138,1.2821903228759766
010101033139,13.93971061706543
010101033145,16.865734100341797
010101033146,27.550655364990234
010101033147,6.1150617599487305
010101033148,4.273967742919922
010101033149,2.07123064994812
010101033150,12.821904182434082
010101033151,15.715051651000977
010101033152,2.9589009284973145
010101033153,16.865734100341797
010101033154,10.45478343963623
010101033157,3.4191744327545166
010101033158,5.457528114318848
010101033159,13.216423988342285
01010103316,42.115020751953125
01010103321,43.46296691894531
01010103324,41.06296920776367
01010103326,34.15886688232422
01010103327,44.44926452636719
01010103328,45.336936950683594
010101033330,17.194501876831055
010101033331,4.438351154327393
010101033333,10.816426277160645
01010103339,46.94789505004883
01010103342,58.09308624267578
01010103343,48.5588493347168
01010103358,51.780765533447266
01010103359,49.841041564941406
01010103360,39.583518981933594
01010103361,25.315040588378906
01010103366,48.5588493347168
01010103368,50.432823181152344
01010103371,40.30680465698242
01010103373,30.608184814453125
01010103376,45.7314567565918
01010103380,42.54241943359375
01010103381,41.58899688720703
01010204303,48.328712463378906
01010204304,41.95063781738281
01010204306,39.9780387878418
010102043100,7.98903226852417
01010204312,51.28761672973633
01010204316,31.561609268188477
01010204318,34.421878814697266
01010204320,36.95338439941406
01010204321,53.52322769165039
01010204322,31.265718460083008
01010204323,47.9341926574707
01010204327,38.630096435546875
01010204329,38.79447937011719
01010204331,51.94514846801758
01010204336,38.827354431152344
01010204339,33.79722213745117
01010204342,39.583518981933594
01010204343,34.35612487792969
01010204347,53.6876106262207
01010204353,35.11228942871094
01010204356,52.70131301879883
01010204357,50.63008117675781
01010204363,52.86569595336914
01010204364,44.21913146972656
01010204367,52.668434143066406
01010204368,35.27667236328125
01010204373,45.46844482421875
01010204374,29.589008331298828
01010204378,25.578054428100586
01010204379,19.627376556396484
01010204380,15.484914779663086
01010204387,28.536954879760742
01010204388,17.161624908447266
01010204389,8.350675582885742
01010204390,15.682174682617188
01010204391,12.03286361694336
01010204392,17.29313087463379
01010204393,10.783550262451172
01010204394,13.709573745727539
01010204395,20.48217010498047
01010204396,16.898611068725586
01010204397,20.745182037353516
01010204398,8.876702308654785
01010204399,5.720541477203369
01010205302,32.21914291381836
01010205303,37.545166015625
01010205311,42.01639175415039
01010205312,47.441043853759766
01010205313,51.22186279296875
01010205315,47.47391891479492
01010205318,39.287628173828125
01010205324,44.18625259399414
01010205325,49.34789276123047
01010205326,36.657493591308594
01010205330,41.03009033203125
01010205333,38.36708068847656
01010205336,35.21091842651367
01010205345,35.37530517578125
01010205346,43.923240661621094
01010205347,34.55338668823242
01010205352,23.934221267700195
01010205353,28.668460845947266
01010205354,25.183534622192383
01010205358,11.835603713989258
01010205359,23.605453491210938
01010205360,14.334230422973633
01010205361,1.1506836414337158
01010205362,1.1506836414337158
01010205363,18.04929542541504
01010206301,45.30405807495117
01010206302,33.304073333740234
01010206303,49.31501388549805
01010206304,29.720516204833984
01010206307,41.457489013671875
01010206309,36.591739654541016
01010206310,49.150630950927734
01010206314,41.917762756347656
01010206315,40.07666778564453
01010206316,48.52597427368164
01010206320,40.37255859375
01010206321,38.399959564208984
01010206323,39.61639404296875
01010206326,54.04925537109375
01010206334,35.27667236328125
01010206335,40.30680465698242
01010206338,46.1259765625
01010206339,35.408180236816406
01010206341,40.10954666137695
01010206347,54.4109001159668
01010206349,53.720489501953125
01010206352,28.14243507385254
01010206355,27.353395462036133
01010206366,27.550655364990234
01010206368,6.279445171356201
01010206369,7.298622131347656
01010206371,10.22464656829834
01010206372,7.627388954162598
01010206373,3.649311065673828
01010206374,15.780804634094238
01010207304,51.58350372314453
010102073103,26.761613845825195
010102073105,18.805458068847656
010102073108,17.81915855407715
010102073115,15.221900939941406
01010207312,49.676658630371094
01010207313,49.676658630371094
01010207314,46.980770111083984
01010207315,51.45199966430664
01010207316,45.336936950683594
01010207318,30.378049850463867
01010207320,50.367069244384766
01010207325,40.89858627319336
01010207326,39.68214797973633
01010207327,51.81364059448242
01010207329,45.96159362792969
01010207330,39.583518981933594
01010207332,41.58899688720703
01010207333,34.84927749633789
01010207334,35.21091842651367
01010207335,31.72599220275879
01010207336,30.180788040161133
01010207337,31.758869171142578
01010207338,50.367069244384766
01010207339,46.29035949707031
01010207340,48.328712463378906
01010207342,44.64652633666992
01010207350,44.7122802734375
01010207351,41.72050094604492
01010207354,40.14242172241211
01010207358,48.29583740234375
01010207366,45.501319885253906
01010207370,36.26297378540039
01010207373,46.06022262573242
01010207381,36.131465911865234
01010207385,56.350624084472656
01010207389,56.350624084472656
01010207398,27.517778396606445
01010308301,41.81913375854492
01010308308,48.13145446777344
010103083100,32.7122917175293
010103083101,41.884883880615234
010103083107,28.898597717285156
010103083109,24.55887794494629
010103083110,23.99997329711914
010103083111,25.67668342590332
010103083112,23.375316619873047
010103083114,18.27943229675293
010103083115,18.575321197509766
010103083116,23.441070556640625
010103083118,16.471214294433594
010103083119,16.471214294433594
010103083121,12.526013374328613
010103083122,9.073962211608887
010103083123,23.506824493408203
010103083124,3.3534209728240967
010103083125,10.717796325683594
010103083126,20.41641616821289
010103083127,23.408193588256836
010103083128,5.260268211364746
010103083129,6.969855308532715
010103083130,6.5753350257873535
010103083131,7.167115211486816
010103083132,4.109584331512451
010103083133,22.81641387939453
010103083134,13.578067779541016
010103083135,2.2684905529022217
010103083136,12.295876502990723
010103083137,6.0493083000183105
010103083138,5.391775131225586
01010308315,40.89858627319336
01010308318,41.983516693115234
01010308321,39.747901916503906
01010308326,38.43283462524414
01010308327,51.05747985839844
01010308328,36.887630462646484
01010308329,46.94789505004883
01010308335,36.98625946044922
01010308337,50.8602180480957
01010308338,50.432823181152344
01010308339,35.14516830444336
01010308341,44.25200653076172
01010308342,36.78900146484375
01010308361,42.9040641784668
01010308368,49.93967056274414
01010308371,42.96981430053711
01010308376,49.47939682006836
01010308379,32.15338897705078
01010308382,34.58626174926758
01010308385,30.01640510559082
01010308386,30.871198654174805
01010308387,31.92325210571289
01010308391,42.54241943359375
01010308394,46.454742431640625
01010309301,38.991737365722656
01010309303,58.1259651184082
01010309308,45.994468688964844
010103093101,16.898611068725586
010103093102,16.241077423095703
010103093103,11.342453002929688
010103093104,6.706841945648193
010103093105,5.424651622772217
010103093106,6.24656867980957
010103093107,3.9123244285583496
010103093108,3.0246541500091553
010103093109,16.0438175201416
010103093110,9.534235954284668
01010309313,43.79173278808594
01010309317,34.12599182128906
01010309322,37.74242401123047
01010309324,35.86845397949219
01010309325,50.20268630981445
01010309326,31.00270652770996
01010309327,54.50952911376953
01010309329,30.378049850463867
01010309332,43.98899459838867
01010309333,32.15338897705078
01010309334,55.890350341796875
01010309335,52.86569595336914
01010309338,43.167076110839844
01010309339,49.93967056274414
01010309345,54.54240417480469
01010309372,36.98625946044922
01010309375,41.26022720336914
01010309376,55.03555679321289
01010309379,35.14516830444336
01010309380,45.92871856689453
01010309382,37.74242401123047
01010309383,46.750633239746094
01010309385,40.86570739746094
01010309388,32.38352584838867
01010309389,44.810909271240234
01010309390,46.158851623535156
01010309392,40.07666778564453
01010309393,37.28215026855469
01010309396,27.057504653930664
01010310309,59.60541534423828
01010310326,39.91228485107422
01010310340,31.95612907409668
01010310344,43.101322174072266
01010310348,41.227352142333984
01010310350,40.043792724609375
01010310351,34.947906494140625
01010310352,49.87391662597656
01010310353,34.2246208190918
01010310354,34.717769622802734
01010310355,40.89858627319336
01010310359,40.53694152832031
01010310360,46.65200424194336
01010310362,27.715038299560547
01010310363,27.057504653930664
01010310365,29.030105590820312
01010310367,23.901344299316406
01010310368,25.873943328857422
01010310369,25.019149780273438
01010310370,19.594499588012695
01010310376,17.621898651123047
01010310378,63.41910934448242
01010310379,13.347930908203125
01010310380,21.271209716796875
01010310382,10.421906471252441
01010310383,4.997254848480225
01010310384,17.424638748168945
01010310385,6.838348865509033
01010311318,46.027347564697266
01010311319,39.45201110839844
01010311320,32.7122917175293
01010311322,39.09036636352539
01010311324,41.03009033203125
01010311325,47.86844253540039
01010311328,35.6383171081543
01010311331,46.750633239746094
01010311334,39.02461624145508
01010311336,40.86570739746094
01010311338,52.40542221069336
01010311340,29.52325439453125
01010311350,12.789027214050293
01010311351,9.435606002807617
01010411302,34.487632751464844
01010411306,52.14241027832031
01010411309,47.70405578613281
01010411310,52.668434143066406
01010411314,39.84653091430664
01010411341,32.1862678527832
01010411347,7.6602654457092285
01010411348,4.07670783996582
01010412302,35.04653549194336
01010412304,52.83281707763672
01010412308,43.49584197998047
010104123100,16.40546226501465
010104123104,14.991764068603516
010104123109,24.06572723388672
010104123110,12.26300048828125
010104123111,6.904101848602295
010104123112,9.99450969696045
010104123113,13.347930908203125
010104123114,12.230123519897461
010104123115,9.665742874145508
010104123116,5.556158065795898
010104123118,19.134225845336914
010104123119,12.526013374328613
010104123120,16.40546226501465
010104123121,13.117794036865234
01010412322,26.69586181640625
01010412323,52.10953140258789
01010412325,51.81364059448242
01010412327,48.920494079589844
01010412328,39.84653091430664
01010412329,35.30955123901367
01010412330,39.68214797973633
01010412332,37.8410530090332
01010412333,36.4273567199707
01010412335,44.383514404296875
01010412342,46.19173049926758
01010412343,49.21638488769531
01010412344,50.8602180480957
01010412345,50.498573303222656
01010412347,48.723236083984375
01010412349,34.98078536987305
01010412353,54.04925537109375
01010412354,42.73967742919922
01010412355,35.11228942871094
01010412356,39.78077697753906
01010412360,32.51503372192383
01010412363,34.421878814697266
01010412364,33.89585494995117
01010412366,42.115020751953125
01010412367,54.87117385864258
01010412374,48.624603271484375
01010412375,40.569820404052734
01010412376,27.189010620117188
01010412381,25.70956039428711
01010412382,23.046550750732422
01010412385,23.112302780151367
01010412386,26.268465042114258
01010412388,28.668460845947266
01010412392,23.901344299316406
01010412393,20.515045166015625
01010412396,24.591753005981445
01010412398,15.024641036987305
01010413301,49.34789276123047
01010413306,50.39994430541992
01010413307,32.44927978515625
01010413309,31.331472396850586
01010413310,35.80270004272461
01010413313,42.871185302734375
01010413315,32.482154846191406
01010413316,30.50955581665039
01010413317,35.86845397949219
01010413319,34.12599182128906
01010413320,44.25200653076172
01010413323,30.77256965637207
01010413324,40.241050720214844
01010413331,36.32872772216797
01010413332,45.501319885253906
01010413333,42.31228256225586
01010413334,31.068458557128906
01010413335,41.227352142333984
01010413337,50.23556137084961
01010413338,32.38352584838867
01010413340,46.19173049926758
01010413355,24.591753005981445
01010413356,25.019149780273438
01010413357,22.454769134521484
01010413358,22.55340003967285
01010413360,18.706829071044922
01010413362,2.3999974727630615
01010413363,12.887657165527344
01010413364,14.695874214172363
01010413365,16.79998207092285
01010413366,12.197246551513672
01010413367,11.408206939697266
01010413368,2.9260241985321045
01010413369,11.243823051452637
01010413370,15.8465576171875
01010413371,22.290386199951172
01010413372,18.73970603942871
01010413373,3.616434335708618
01010413374,21.86298942565918
01010413375,9.99450969696045
01010413376,7.92327880859375
01010413377,14.432861328125
01010413378,16.56984519958496
01010414305,23.868467330932617
01010414309,47.013648986816406
01010414311,33.994483947753906
01010414312,51.87939453125
01010414313,36.26297378540039
01010414314,39.22187423706055
01010414315,48.493099212646484
01010414316,44.35063552856445
01010414317,41.95063781738281
01010414319,34.78352355957031
01010414320,35.408180236816406
01010414321,30.50955581665039
01010414325,39.41913604736328
01010414326,35.96708297729492
01010414329,31.561609268188477
01010414331,54.147884368896484
01010414332,39.15612030029297
01010414334,35.999961853027344
01010414335,35.53968811035156
01010414336,46.61912536621094
01010414337,39.64927291870117
01010414339,49.93967056274414
01010414340,42.673927307128906
01010414347,32.0876350402832
01010414348,31.199966430664062
01010414354,28.438325881958008
01010414355,25.347917556762695
01010414356,29.030105590820312
01010414358,22.750659942626953
01010414359,18.904088973999023
01010414361,18.24655532836914
01010414362,17.358884811401367
01010414363,18.904088973999023
01010414364,16.964365005493164
01010414365,0.49315014481544495
01010414366,19.068471908569336
01010414367,20.186279296875
01010414368,13.676697731018066
01010414369,12.526013374328613
01010414370,10.027386665344238
01010414371,3.583557605743408
01010414372,13.742450714111328
01010414373,18.73970603942871
01010414374,14.761627197265625
01010414375,5.424651622772217
01010414376,12.427383422851562
01010414377,5.490405082702637
01010414378,0.49315014481544495
01010414379,9.106839179992676
01010414380,17.030118942260742
01010414381,11.178070068359375
01010515302,40.07666778564453
01010515305,31.167089462280273
01010515306,30.180788040161133
01010515307,37.643795013427734
01010515309,36.29584884643555
01010515310,30.54243278503418
01010515314,30.443801879882812
01010515318,50.367069244384766
01010515319,39.71502685546875
01010515321,28.63558578491211
01010515322,29.260242462158203
01010515323,24.394493103027344
01010515326,22.783536911010742
01010515327,18.54244613647461
01010515328,16.33970832824707
01010515329,17.490392684936523
01010515330,0.7561635375022888
01010515331,12.065740585327148
01010515332,18.54244613647461
01010515333,6.01643180847168
01010515334,14.268477439880371
01010515335,6.706841945648193
01010515336,3.715064525604248
01010515337,6.904101848602295
01010515338,1.3150670528411865
01010515339,12.427383422851562
01010516304,40.569820404052734
01010516305,40.405433654785156
01010516310,34.58626174926758
01010516314,44.97529220581055
01010516316,45.53419494628906
01010516322,3.9452011585235596
01010516323,20.350662231445312
01010516324,0.5917801856994629
01010516325,5.983555316925049
01010516326,10.290399551391602
01010516327,3.0575308799743652
01010516328,0.9534236192703247
01010516329,13.742450714111328
01010516330,1.7424638271331787
01010516331,16.865734100341797
01010516332,4.734241485595703
01010516333,21.041072845458984
01010517301,37.08489227294922
01010517302,40.241050720214844
01010517307,34.09311294555664
01010517308,44.48214340209961
01010517313,40.37255859375
01010517314,33.63283920288086
01010517319,37.578041076660156
01010517323,33.5013313293457
01010517325,43.397212982177734
01010517329,46.158851623535156
01010517330,35.57256317138672
01010517333,37.446533203125
01010517334,52.17528533935547
01010517336,32.0876350402832
01010517339,36.62461853027344
01010517340,45.567073822021484
01010517341,45.92871856689453
01010517342,36.85475540161133
01010517343,27.090381622314453
01010517344,27.747915267944336
01010517348,9.073962211608887
01010517349,6.147938251495361
01010517350,13.578067779541016
01010517351,3.682187795639038
01010517352,12.098616600036621
01010518302,47.013648986816406
01010518303,43.6931037902832
01010518306,44.613651275634766
01010518310,46.29035949707031
01010518311,41.161598205566406
01010518312,34.421878814697266
01010518315,49.21638488769531
01010518317,43.26570510864258
01010518318,47.671180725097656
01010518319,43.6931037902832
01010518322,33.89585494995117
01010518323,43.331459045410156
01010518324,31.00270652770996
01010518325,40.60269546508789
01010518327,42.77255630493164
01010518333,28.56983184814453
01010518334,27.780792236328125
01010518337,23.605453491210938
01010518340,23.835590362548828
01010518341,22.61915397644043
01010518342,22.224632263183594
01010518344,15.386284828186035
01010518345,11.473959922790527
01010518346,10.750673294067383
01010518348,10.19176959991455
01010518349,14.794504165649414
01010518350,15.8465576171875
01010518351,11.76984977722168
01010518352,7.528759002685547
01010518353,12.953410148620605
01010518354,6.904101848602295
01010518355,7.232868671417236
01010518357,13.282176971435547
01010518359,22.38901710510254
01010619301,52.04377746582031
01010619302,41.3917350769043
01010619303,44.3177604675293
01010619304,36.0328369140625
01010619305,31.824623107910156
01010619309,31.4958553314209
010106193118,28.997228622436523
010106193119,30.57530975341797
010106193120,27.81366729736328
010106193121,32.21914291381836
010106193123,21.271209716796875
010106193124,52.8985710144043
010106193127,46.61912536621094
010106193129,56.087608337402344
010106193130,28.043804168701172
010106193131,29.720516204833984
010106193133,28.07668113708496
010106193135,44.77803421020508
010106193138,25.019149780273438
010106193139,24.657506942749023
01010619314,53.81911849975586
010106193140-1,58.78349685668945
010106193140_2,37.01913833618164
010106193143,33.17256546020508
010106193148,17.78628158569336
010106193151,18.50956916809082
010106193152,40.043792724609375
010106193153,13.841080665588379
010106193154,13.282176971435547
010106193155,7.98903226852417
010106193157,18.54244613647461
010106193158,19.72600555419922
010106193159,14.761627197265625
010106193160,4.536981105804443
010106193161,9.895879745483398
010106193164,17.326007843017578
010106193165,41.3917350769043
010106193166,24.26298713684082
010106193167,1.5123270750045776
010106193168,7.890402317047119
010106193169,3.780817747116089
010106193170,5.88492488861084
010106193171,33.43558120727539
01010619319,48.0328254699707
01010619320,36.95338439941406
01010619323,40.701324462890625
01010619325,43.397212982177734
01010619326,46.5204963684082
01010619327,40.175296783447266
01010619328,35.80270004272461
01010619333,48.82186508178711
01010619334,36.887630462646484
01010619336,34.98078536987305
01010619337,33.13969039916992
01010619345,53.490352630615234
01010619346,47.04652404785156
01010619348,40.043792724609375
01010619349,56.646514892578125
01010619352,40.7670783996582
01010619354,34.487632751464844
01010619355,50.76158905029297
01010619356,50.82734298706055
01010620302,25.150657653808594
01010620306,46.88214111328125
01010620307,46.29035949707031
01010620309,41.12872314453125
010106203100,5.95067834854126
010106203101,15.419160842895508
010106203102,38.66297149658203
010106203103,4.602734565734863
010106203104,21.928743362426758
010106203106,2.235614061355591
010106203107,13.019164085388184
010106203108,3.123284339904785
010106203109,1.4136971235275269
01010620311,33.961605072021484
010106203110,11.309576988220215
010106203111,10.652043342590332
010106203112,8.18629264831543
010106203113,11.243823051452637
010106203114,40.89858627319336
010106203115,38.26845169067383
010106203116,1.5452038049697876
01010620314,52.86569595336914
01010620315,38.20269775390625
01010620316,40.53694152832031
01010620317,47.37528991699219
01010620318,47.11227798461914
01010620322,50.92597198486328
01010620323,32.64653778076172
01010620325,48.29583740234375
01010620326,42.73967742919922
01010620330,34.55338668823242
01010620331,39.945159912109375
01010620332,39.02461624145508
01010620334,52.40542221069336
01010620338,50.432823181152344
01010620339,51.978023529052734
01010620340,52.3725471496582
01010620341,54.08213424682617
01010620343,47.30953598022461
01010620344,42.2794075012207
01010620348,35.73694610595703
01010620349,43.49584197998047
01010620350,51.15610885620117
01010620351,45.83008575439453
01010620352,37.15064239501953
01010620353,35.73694610595703
01010620355,45.86296463012695
01010620359,51.254737854003906
01010620361,30.77256965637207
01010620363,37.77530288696289
01010620364,45.30405807495117
01010620366,27.550655364990234
01010620367,51.18898391723633
01010620368,34.45475769042969
01010620372,36.887630462646484
01010620376,41.227352142333984
01010620377,52.504051208496094
01010620378,47.506797790527344
01010620381,37.08489227294922
01010620384,31.8903751373291
01010620386,29.687639236450195
01010620392,25.150657653808594
01010620393,23.53969955444336
01010620395,17.75340461730957
01010620396,20.350662231445312
01010620399,18.673952102661133
01010621305,53.16158676147461
01010621306,47.57255172729492
01010621307,38.8602294921875
01010621308,57.599937438964844
01010621309,56.547882080078125
010106213105,29.950651168823242
010106213106,53.75336456298828
010106213112,27.452024459838867
010106213117,31.98900604248047
010106213118,24.26298713684082
010106213124,29.0629825592041
010106213126,22.06024932861328
010106213129,20.120525360107422
01010621313,55.46295166015625
010106213130,17.260255813598633
010106213132,22.684906005859375
010106213134,15.879434585571289
010106213135,25.47942352294922
010106213136,13.841080665588379
010106213137,13.841080665588379
010106213138,5.326021671295166
01010621314,54.4109001159668
010106213140,24.624629974365234
010106213141,48.394466400146484
010106213142,4.5041046142578125
010106213143,12.328753471374512
010106213146,8.778072357177734
010106213147,10.126016616821289
010106213148,19.791759490966797
010106213149,11.572589874267578
010106213150,12.986287117004395
010106213153,18.838335037231445
010106213155,11.178070068359375
01010621319,46.65200424194336
01010621337,40.7670783996582
01010621343,49.77528762817383
01010621346,43.5944709777832
01010621347,48.394466400146484
01010621348,49.150630950927734
01010621351,48.394466400146484
01010621353,46.027347564697266
01010621356,48.52597427368164
01010621357,40.63557052612305
01010621358,44.087623596191406
01010621359,30.378049850463867
01010621361,43.101322174072266
01010621363,32.28489685058594
01010621364,48.69035720825195
01010621369,52.40542221069336
01010621370,34.750648498535156
01010621371,33.731468200683594
01010621373,55.69308853149414
01010621377,38.69584655761719
01010621380,44.515018463134766
01010621382,39.38625717163086
02010101301,33.304073333740234
02010101302,30.0821590423584
02010101303,43.06844711303711
02010101304,31.72599220275879
02010101305,45.86296463012695
02010101306,44.843788146972656
02010101307,30.838321685791016
02010101309,39.91228485107422
02010101311,36.85475540161133
02010101312,31.95612907409668
02010101313,32.317771911621094
02010101317,51.747886657714844
02010101318,47.671180725097656
02010101319,9.435606002807617
02010101320,1.1178070306777954
02010101321,20.71230697631836
02010101322,8.547935485839844
02010101323,18.410938262939453
02010101324,18.115049362182617
02010101325,1.5123270750045776
02010202301,48.328712463378906
02010202302,42.8054313659668
02010202303,40.504066467285156
02010202304,32.547908782958984
02010202305,39.84653091430664
02010202306,35.60544204711914
02010202307,36.62461853027344
02010202320,31.627363204956055
02010202321,31.72599220275879
02010202327,38.334205627441406
02010202331,26.89312171936035
02010202333,23.934221267700195
02010202334,22.290386199951172
02010202335,22.520523071289062
02010202339,2.10410737991333
02010202342,6.542458534240723
02010202343,8.909579277038574
02010202344,14.827381134033203
02010202345,1.5452038049697876
02010202346,12.460260391235352
02010202347,4.405474662780762
02010202348,4.405474662780762
02010202349,9.041086196899414
02010203301,49.54515075683594
02010203303,45.69858169555664
02010203304,51.4848747253418
02010203306,31.430103302001953
02010203307,51.51775360107422
02010203308,43.857486724853516
02010203309,34.35612487792969
02010203310,42.24652862548828
02010203312,48.98624801635742
02010203313,36.06571578979492
02010203315,23.704084396362305
02010203321,16.10957145690918
02010203322,3.780817747116089
02010203323,3.780817747116089
02010203324,3.4849276542663574
02010203325,4.767117977142334
02010203326,0.5917801856994629
02010203327,11.671219825744629
02010203328,1.7424638271331787
02010203336,27.123258590698242
02010203340,19.9890193939209
02010203341,23.178056716918945
02010304302,43.824607849121094
02010304303,47.70405578613281
02010304304,32.97530746459961
02010304309,56.350624084472656
02010304310,32.317771911621094
02010304312,35.73694610595703
02010304322,52.3725471496582
02010304327,22.980796813964844
02010304328,23.99997329711914
02010304330,21.106826782226562
02010304331,19.627376556396484
02010304332,7.627388954162598
02010304333,13.643820762634277
02010304334,10.257522583007812
02010304335,10.586289405822754
02010304337,10.32327651977539
02010305301,40.273929595947266
02010305305,43.5944709777832
02010305307,29.621885299682617
02010305308,33.43558120727539
02010305309,39.057491302490234
02010305310,36.19721984863281
02010305311,39.517765045166016
02010305312,32.90955352783203
02010305313,38.761600494384766
02010305319,28.734214782714844
02010305322,43.26570510864258
02010305323,27.64928436279297
02010305324,52.306793212890625
02010305325,5.983555316925049
02010305326,10.947933197021484
02010305327,22.980796813964844
02010305329,31.660240173339844
02010305330,11.441082954406738
02010305331,22.684906005859375
02010305332,0.5589035153388977
02010306301,34.717769622802734
02010306302,45.994468688964844
02010306304,46.1259765625
02010306305,51.4848747253418
02010306307,33.2054443359375
02010306309,55.29856872558594
02010306310,49.28213882446289
02010306311,61.413631439208984
02010306312,48.78898620605469
02010306313,45.86296463012695
02010306316,40.175296783447266
02010306317,31.561609268188477
02010306318,38.03831481933594
02010306319,26.72873878479004
02010306320,24.3287410736084
02010306321,24.821889877319336
02010306324,13.347930908203125
02010306326,14.07121753692627
02010306327,7.791772365570068
02010306328,5.293144702911377
02010306329,5.917801856994629
02010306330,6.476705074310303
02010306331,12.953410148620605
02010307301,36.887630462646484
02010307304,36.657493591308594
02010307307,19.101348876953125
02010307308,8.810949325561523
02010307309,1.4136971235275269
02010307310,6.6739654541015625
02010307311,6.0821852684021
02010307312,15.452037811279297
02010408301,32.0876350402832
02010408302,38.26845169067383
02010408303,46.84926223754883
02010408306,43.75885772705078
02010408307,46.553375244140625
02010408312,46.88214111328125
02010408313,45.30405807495117
02010408314,47.27666091918945
02010408317,37.873931884765625
