EYE,HIP,LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,SHOULDER,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name
3.0414597427757513,9.743349262068733,12.25471032484389,15.046521367739436,16.506212304363263,14.363452199374843,15.290033762066779,13.88962564215581,10.82286760374433,15.675123080939981,18.63405099622127,02021240324
3.9700725982409577,8.34724788046215,9.45267876539151,9.751088750324087,9.268677782073437,10.29392729062683,13.419031596947574,10.487334811237487,9.661915364184464,14.056167281430673,14.635143639833187,02010512338
5.11009551975396,12.410025585487501,12.815435272497652,14.72104597400593,12.443402401015538,11.558720412994434,18.63847362765375,12.843578477526858,9.627812185757113,18.115591693792442,18.833579782720054,01010308337
7.70826419053101,10.44134662444143,12.038220407847248,13.658620338538656,14.686728644616501,16.059770708558972,17.225043930021872,14.057675414230236,9.37729805326465,19.240553482237623,18.24920938945344,01010412335
2.279059906978428,11.538201374298112,10.782814291239502,12.09054792204201,12.73574182963501,11.528613997362788,15.674296114594553,12.528428975758056,11.294211694661488,16.73700083096429,16.702381925312213,02021034326
4.14465612964235,4.012691395944503,9.893390347006575,15.821818392248954,17.97984331923688,14.758473646241853,10.22960161840277,19.635529613963627,10.300177362412265,14.715490221687576,16.053544724949035,01010308338
9.999006584246066,9.614541746939262,13.994279239987652,13.067787383166834,13.48868418707185,16.99074663648713,7.527634041750241,12.23605742275645,19.079152339461853,20.91045917888679,22.19467304651559,02010305329
5.338875861613778,6.389051762417753,12.811269970969969,11.07236583666594,15.039163773421606,13.48388604897882,17.96401277088315,13.037867013916317,13.956601645709087,14.875766652783163,17.39649544366293,01010620366
2.7697217684668995,11.354259637247477,14.092700231372621,14.931689029538314,19.610410234170416,19.67702528540601,19.173119314149943,14.287428271220337,14.304876460203797,20.191732387534135,20.980410171952585,02010513336
6.035163255435513,9.799380262100438,13.596568953827127,14.537346065046167,14.831768512285114,16.16661465716632,16.853179321907245,13.927227623407125,12.94866235100673,17.992980425939695,17.29669737445879,02021033303
5.179221388525073,11.197059966208345,13.367040331795849,16.406787422900734,20.261302727299995,20.31219462696229,20.38896199884343,15.267182689131355,14.206821647334896,21.746779068355607,21.19729534413108,02020614301
5.851626250268261,9.714948113352612,13.26122753296702,13.494716737121779,14.56507725410883,12.776428117833406,16.51455191339813,13.383536700986802,10.08871571693352,15.04011376204964,17.17782779087975,02021136328
4.130196033974219,8.27609039454901,9.375940419100091,11.709444045956987,13.940689339410985,13.839637723173212,12.399864068715651,13.331363303571909,9.6090355350388,14.417867747961372,14.031497141118232,02010304304
5.783603917325867,6.549663313133236,15.085789070913927,14.986070118715732,17.035755769712324,16.690577972729866,17.29345886361407,13.566209756251814,14.866771565401194,17.724072837941836,19.191306300494567,02021033316
4.9580210743828275,11.781246775847352,11.653286834671858,13.35452587222403,16.537217232830585,15.371599963080913,17.94033778984056,12.639218174892092,13.557453917523542,17.609727771642977,18.84044707326636,02021137325
8.02404354242471,12.797769304930087,12.08655027622545,14.199827547408725,13.30052639335762,14.048163582020033,19.01140098985169,14.492960239883141,10.063213805067987,18.57578730162355,19.696414947053636,01010412308
4.353806246079351,11.101627657031564,14.082410685518417,13.632895610137936,12.063462204957448,13.754841257241349,20.329278386942214,14.579967022734815,15.382758140579481,19.068814582636772,19.029335240923558,010101023201
5.775731871285793,3.2362222908678295,9.910599727011016,13.488894116279921,7.916188676324661,18.859761401016414,7.261000892478273,17.24300329160534,12.01491395437008,12.521960980504582,15.80158037697221,02021242327
5.712523126322525,10.982045392996062,14.620358482132655,15.867151073361708,20.083299882942086,20.4334814010234,15.688558197382157,12.450704125891841,13.021222141730968,21.225123882046834,22.33894892777737,02021135314
4.970677473581962,10.831248583967437,11.503959685301838,11.898976665084362,21.600880706925924,19.50563849275642,16.849302152868713,14.448783279557926,13.215537051038412,19.498253090734362,20.764356058494034,02020614326
5.208215694238849,10.210284127202728,12.662541825867303,12.913153941395633,15.890768388484155,14.590839030540732,15.608191437102954,12.29920236513245,11.950900363652368,15.107387596061084,15.755764107898411,01010309393
2.010020798533875,9.573210334801455,10.486528211561492,12.404118694663635,14.776353773044491,12.940198647301642,10.156606567036562,12.199310278083564,11.140146512338939,15.83907654358167,16.0590988310222,01010309388
4.495929680646067,8.556765904447712,11.933146560088062,11.036165475187433,14.370931074273003,11.655213765214398,18.171133968825174,13.733434656898938,13.51934203050247,16.042255819020475,17.88233867224311,02010512330
4.672951020879828,9.036230717675068,14.564636838120396,14.0810421261359,14.8628571956598,16.22441651565271,15.022756044296106,15.602832635604033,10.640240890728093,16.898313353297446,18.361444574862954,01010621343
4.798997470739318,7.1343558441465795,13.457497066380581,15.609656536817806,16.02348895757152,13.93174948680177,16.026270542888902,13.307019281049946,10.284659337868018,15.89181269923637,18.055276237298017,02020925313
7.199647020030573,12.841103887172876,13.529989310749853,14.280843557302958,15.671289656752366,16.34873176015886,14.188236243226,12.180811044477974,13.912035559643245,19.74518282982823,21.30992840242432,01010103360
6.242121054426664,13.214121407432634,11.085866976379712,14.134971779476077,16.61413949793627,18.20455736680588,18.321273845599425,13.929458635364417,12.55810275631197,17.880955833828306,17.832035868140103,02020821312
6.5470973396212955,11.221772707862865,12.73659162142679,13.781060354279552,15.688705819435636,14.853110727627167,20.12130527743882,14.390598134303524,14.398303505253846,15.347161031225964,18.88520093479079,01010309372
3.2864100495822486,10.332259959146473,14.18693489772098,14.98863495086538,17.733295840679112,16.72247536170412,19.327309418055446,14.022868118679664,13.948946456914124,19.495895419967972,19.672787176322252,02021136324
4.792058537335284,13.118606431003977,7.5462034929229915,10.770625771691156,15.40415262171523,15.991258831352026,18.079225089247267,14.302148938411158,12.004079752903003,21.716098459179808,21.55295002841053,01010103339
5.042996824556376,8.81776523049998,12.036792446790315,13.909956691339561,18.118066690874468,16.496760172407928,16.907918277514135,16.64643879029362,9.18675574974972,17.947973786536025,20.31728464991237,01010414311
2.6227358697458394,8.280324817110634,14.742231869293818,16.064916833692436,18.528869989010502,16.719229596859638,18.70406311650637,14.14250473903697,14.970561746700106,17.888437465049865,21.4540073562191,01010204331
6.138852298199004,7.15773224493617,14.594830031567879,13.560807538728335,16.493600438676573,14.973067794488802,20.766849536823827,12.76594005620801,12.56010566881305,17.316569631969248,16.637806811306728,01010518333
5.342992687332196,10.757833917177926,14.672426163791974,17.406234086598243,17.30955447215203,18.166015299751688,19.070417735112706,13.990014289980623,11.860967910775386,22.266409684931006,22.08870943293071,02021139305
4.861660240770754,9.8955295394904,10.796227679560184,10.180865932036413,13.65539502206425,14.379643313449847,16.756733037783608,11.319792074288605,12.486889819679988,14.908165063256286,14.475720817086053,01010517343
5.530662502175972,10.514268282146162,11.785872904705293,12.043641016798606,12.482851220524182,13.682260267868104,17.805031845189998,14.233601265064447,11.161157341497297,16.81380837987681,15.215078240936183,01010412364
3.9049026059327248,6.941577315946912,10.63597863528766,12.349026336698271,14.870653551724857,14.748201958090608,16.073864831347787,14.19625297916509,13.984683670077873,14.937121508347763,18.39192519420652,010101023124
4.104793626300143,10.39225072341845,13.52700168861679,14.524266534692968,14.758741924383287,17.95136455981556,16.593408979237125,14.688083905075741,12.872999069993417,19.396783952864745,17.288664425360416,01010205312
5.441359817296009,12.974131325591589,16.17871415340734,15.145897312864681,13.867822276539343,17.735895037205616,15.822289815786965,15.072371030524861,14.975733744898655,21.029893690444226,22.053129887695455,02010513318
5.700550144779056,12.850661263889318,9.713796310632974,11.302515604472061,15.93505046111116,16.732970284806566,17.100044313997056,14.1593233945312,9.012218264455315,17.81675869161226,19.176358376977756,02020614309
3.3434475407867508,11.330136962779124,12.541849355870154,15.122603514255768,20.284030030615014,17.158445958182497,16.335893371412517,15.70153397674793,14.1654729210266,19.27478314863132,21.62335218364156,02021135326
2.4102011273881385,13.186999809388235,12.569573136287012,12.794184073455387,17.228672637812053,16.56632385354214,19.086346627327046,14.18351758269771,11.952633514821446,19.35703359041913,21.703662376233684,02021242303
2.246589940105308,13.183756725352998,17.321231181477366,13.085539949875509,18.619616626233398,16.867718943418193,17.046010548110523,13.758467832480013,10.593462644504466,21.4153031894366,20.1328162942204,01010310348
3.345751259415752,11.55800636398227,11.499326080806826,12.909021530910891,12.310138906003058,14.105554443439717,20.447264185130006,14.42933227232687,11.133636756611669,14.068261286081505,16.465187327549966,02020924309
4.324694842406415,12.787058443123,9.832285992969386,10.738621660021817,12.818532730235752,12.7127746205927,16.452463458289426,12.47942340609216,7.775399403575533,16.90068413616733,17.15451470580667,02021555313
2.7370903911119275,12.331012073061551,14.68162657690498,14.172907859140762,17.3627239547424,15.379346075930458,18.578552025367806,15.273353544869146,13.957937850175348,17.263118107601475,17.544371394975915,02021033305
4.255115543441055,10.858006710708251,15.517287000762066,14.459486450411394,17.60666819370106,17.77727807498942,20.700055263666243,16.066094810542975,15.47806265826987,18.25110793880274,16.324987111139922,02021034325
7.539080361599772,9.1552078570699,15.632537142580567,13.218236991724467,14.11714455850855,13.392073349157128,17.98760003180822,14.048269730726139,17.404386345950346,17.654019180606262,17.24106529993116,01010309324
4.583185080275139,12.36076094753599,15.28438140574266,14.17190672805898,19.786567492962668,18.401571561253466,17.40441921695806,15.087925839213579,9.96425810850282,19.687574546594554,21.211373022542737,01010204303
4.844009030321207,13.475102653362786,11.33720724246655,13.12761660540084,18.773358469676612,18.03573728313411,18.369833267064596,13.892179004426472,12.269234597805262,19.709722074461645,21.403870200823516,02021556345
5.269632427028509,8.711575459154373,12.501131799713134,13.635760152110509,22.80802927627932,19.012644636724737,20.577104211813083,11.815271760304555,11.303268591328962,16.478377617359044,24.508812588379257,01010101374
4.603082596733169,8.129507071108526,11.31698975124386,9.669518304439466,10.805783857504943,11.79602472688876,15.894139636546038,12.12964221741872,7.936950782523428,16.40716640146894,16.07706340950164,02021557335
3.3338378250238354,11.12454092829872,15.072818889803496,13.554950439672984,17.656565759065373,18.66052036362867,17.487085298367415,15.652551908226485,17.13695217791005,19.029442800906043,20.356340661266113,01010102376
3.67260766799579,8.811222308390123,10.562277454352062,12.837079466786667,12.065159080962914,12.829505967047913,13.430790211795136,12.783883925746585,9.155126552141674,13.402603839696566,14.400861810804097,02010409310
5.51669865163722,11.453770750119027,11.367748789581755,10.366569411237297,14.052465940394308,14.956927209820911,16.357850473553718,13.734120363807993,10.379609011414468,17.07185697286378,20.407080271719206,01010621369
2.619680823890782,8.42863666429296,14.094948285095061,14.137244168360736,17.629563126917237,16.44573648878011,15.866891509721878,15.985026626780035,14.773676227905952,19.297828879574073,20.10523323359279,01010308376
5.429061647726283,12.148813246214514,13.488602080298103,15.659853462825335,15.109894528722656,15.303630196529108,18.020475279699102,13.985245106604527,12.077858965495482,16.465711038827916,19.04538710501952,01010207373
5.399375442706522,10.742863466720294,13.283841399350122,11.756517629316898,17.94013703077103,16.58858600997233,17.76807401843374,14.258026491661216,11.860548904206205,17.67660087703516,20.25656071854505,02010305313
5.04903409857915,11.39089318035881,13.98078316872079,13.058340723171435,15.908975414849817,15.70664893777192,15.382641671326951,14.310581821711532,9.54545978472357,16.497868039283077,16.6386253848166,02021033310
5.101746441386347,8.877114912565057,11.925313804686217,12.386058170815803,17.39911913549971,16.697572439024704,15.595786857437293,13.914475177055245,12.442065250892755,16.691393373049287,17.619148633053666,01010310340
3.7239928647657314,6.749292903461341,4.955361278382837,10.881897867211165,8.223632240181205,9.23075877496555,13.870965822039217,11.762386808597755,12.289850073795952,15.363997201169346,11.836854093243517,02021243307
3.7252309966540915,7.616610540091099,10.095795946223005,12.739657518046684,13.269070035019968,14.596717444814791,15.868901624868906,13.85765653830065,10.686990303211633,14.113230928655197,13.393387223517504,02021560318
3.1549258877012014,9.165903879413165,9.976882601717486,10.703378204738147,11.7880462044301,11.949719055486057,12.680351820473803,8.412016315550366,8.476662680820363,13.748552475032271,12.510127047421905,02021034351
5.698173886930564,11.82890592641491,11.97396057584505,12.518455237615942,14.209034633338863,13.65143602082119,18.120120196378334,12.987503970960391,13.740552440228472,16.856376775422618,17.530686577384486,01010620315
2.7692683951930914,12.123984616125233,10.976582367171037,12.87504682748369,16.26237194311111,15.078407156962646,14.772249376344078,13.794620204062793,13.990976649280679,19.12949582111933,20.24966388049803,01010414326
4.901021015176459,11.98419312011576,15.14068890819393,12.277349530489788,12.939604920017349,14.999576755205009,16.905617794990167,11.829237708553121,10.128626775083738,18.159490683251917,17.530194889579523,01010621358
2.029498399636273,6.988095716165743,6.882691960343711,10.910088796284562,13.433310761378568,11.363370241939474,16.710906996044514,9.982703231654467,10.05168009742123,15.593090158870167,15.67819860608358,02020923321
2.004803205368915,10.985601106529822,12.2162358020498,13.311268403731338,13.123045219828173,12.338129292015916,15.135671103948404,13.993637783218315,11.294424642144456,13.51768268744325,15.94367764544373,02021137313
4.582968059093862,10.080058289458277,9.671217876139291,13.32507826025386,13.405319443172301,13.987813403054954,17.826492948789124,12.440417785450276,11.313117840989852,13.05739907096086,14.332901246904546,02020822350
4.02005267416216,7.200426331212904,10.859510306945367,12.411518198615006,12.543793019768952,13.97513123117322,15.919734243483239,13.300082599021685,12.164010457496675,15.759606717493803,16.67541466567048,010101023155
5.27158113081275,10.43648064809371,16.30051389877041,14.682587006800988,16.115804211308614,15.91132093461674,19.799428353977838,14.18188381407269,14.249185587944856,18.24654248887921,19.234054982112106,01010620377
7.381742461239117,11.488107927024709,10.446662553674468,12.685843873835168,15.146502598381375,14.987121933020951,19.612531467068766,10.26957570736977,8.798316907750799,16.541905907387285,17.398545129297737,02010305307
4.2836659416067535,7.6408806246746215,12.805453177966273,12.334330592249794,15.52692882179829,16.703777145757424,16.300718231155663,15.616707377867069,15.735353970441144,16.428960524175164,16.826636972375184,01010308315
4.11845457725357,8.770892123748077,11.462474936474122,10.92934090485152,12.39810877678253,12.549059652855698,15.241938216650286,12.914653986012189,11.40714392083134,15.839308242454083,15.844964336257558,01010413309
5.402131084053121,13.506941949827262,15.133173758899709,14.645584773048258,18.90276056294171,20.46015894898375,17.036127970303998,15.705037160362991,12.480939674216524,22.095048335934095,21.824238988073613,02021138312
5.20605400246331,11.454622676777959,12.87484563083283,12.42288477172728,14.620810185094278,13.78016106287742,16.795734359326726,11.995368274155759,12.184748578148003,15.966803291556994,17.6499240888824,01010515306
3.8390835518118833,10.511530599447399,12.636234999566101,11.659486077950994,14.368102686452941,13.496848933114958,20.572834643441794,14.112664565472372,14.466849745871327,17.46203745559695,17.030451241920296,01010621373
5.0958114139584945,10.45704196104086,14.063324858985908,16.52943655232192,15.733332595580224,14.00285501086381,16.370662925841266,15.417562693990016,12.55037460167381,16.236195618225345,17.13181967488539,010106193129
4.453952859508652,9.534183936397621,9.063384946948926,11.19267936468169,11.669171365595517,12.569211388177433,13.363174202795204,11.846193736815623,8.133341470174031,18.312331964212216,17.067787657790568,02010101301
5.23490154545826,10.71228783913585,14.96515904025757,15.99453856223983,17.082384755026006,17.834096142144023,16.472589474335148,15.140737611683507,14.659907156619319,19.193307872414128,20.622092813011847,02010409347
5.20969683377064,14.413711663205758,13.185973555853048,13.865767100712624,16.878702288273892,16.815108018660737,16.417639665924327,15.62743567946069,13.495098331957914,17.398694754787844,18.10416165135056,01010412323
3.5984014553450674,6.240209073287767,7.856360065104969,10.954396924768218,11.39285030118092,11.423294848610306,14.749246171524765,9.968890924033264,8.093261978099966,14.207139214367078,14.144341681679228,010103083111
2.4731241900678884,7.845358009131113,11.083150533564476,11.122582396783008,13.926473105719348,11.051485730381613,15.958226264358975,13.977705482995143,12.741307123848378,14.737209941256364,16.803341595879857,02010305323
4.048114662178403,11.386262879754513,12.107746838738828,9.987337234852559,14.34049322259202,15.248517142849874,15.702206731105768,14.690683609848673,9.386825960450258,18.55120064627684,17.642890910447893,02020924303
2.9944884219663472,11.143621185983877,9.947656174544152,7.098215396069087,12.477644809949963,13.963655650936024,12.847517843327708,8.7358207779432,8.892154809832675,15.71072324719046,15.003948852690758,02021241316
5.142832787014552,9.958184089243153,14.316421920247079,12.897924237486313,21.070964382450985,18.205353840653363,17.848818922115022,14.730868147464236,14.933034512519455,18.513115190918516,20.865592893893517,02020614314
3.7751845775090254,10.515820431711111,13.753557574768513,13.422385894975095,18.180206497722043,17.65067714952349,12.794640308687784,14.187568225160959,14.857163899004513,18.694587123133456,18.160456798272836,01010516316
3.912409327163635,9.838619501154543,14.858246204619837,11.798428399626802,12.002834582974753,12.106944537431852,17.877923933545212,16.234126383372484,15.696041047396339,16.603943050389226,17.32785617418686,02021034352
1.524679644309267,7.711090206484037,10.79669297683539,10.518979478239654,10.937001209563869,12.512628200273792,12.060901306825958,13.989831770345173,14.006063538770693,14.42963683910421,15.609866158313118,01010414355
5.311323232996643,8.70994076146522,13.62018876903861,13.873688348786908,14.119700443274326,16.679236986130228,21.061755126707,14.030863375146007,13.630902087161695,17.711834676628325,17.7311634450828,02010408326
4.389325062026319,6.788120987485949,9.392092970457231,10.114637099161866,13.177310221668893,11.82710586281108,15.065950632201089,12.813479702658293,10.695987068265213,16.73682473509492,18.700092051010337,010101023104
5.423760566709086,8.931436736651312,16.142193587185798,14.238778473596376,14.865934787287234,13.821546187441902,18.43832478772784,15.282314115377563,15.584223632947955,18.218365591813292,19.076101228415606,01010620355
4.048136728663491,8.474207213686528,10.17778736421324,12.334276144087118,16.52522504991066,14.638999446247578,14.087783414765605,11.967636057275929,10.326631595504452,13.252827771616952,14.951177614839404,01010621309
4.461835877502696,9.150255246264342,7.310376226957522,11.053857727091957,11.385783691750193,14.139557889517574,13.635701004412208,11.365398828184667,10.005676564051276,15.055974380263619,16.994837341745697,02010510349
5.592646213291263,10.781320791010724,12.628144331320232,14.27717818880638,15.178918918824278,14.6635120533761,20.18698233832442,15.053965699356121,12.438278261033322,17.664113933338307,18.821902044102732,02021138320
4.858097946668397,11.554051234263358,9.827781237927951,12.535046536543025,16.794660356661225,17.2749372300692,15.593295279672134,12.082442418930992,13.410964857147684,18.971477570450144,19.13182555417098,02020614316
4.034432084747489,13.94235564926784,11.55595782147458,11.190173090145782,11.308171430701817,11.921794644211959,15.566140364042147,13.450225819830703,9.009301175486058,14.878396680203497,16.20040341161346,01010412388
4.515760290489779,12.912638884101733,12.818989259870671,12.434863938173555,17.03868131198419,18.702514934990454,18.548040697899253,14.933718448625024,11.455340107122902,20.571655959578855,18.72450107829198,01010619345
6.035496405001374,13.696233025081218,12.703537721729587,13.438781772557045,13.74289139879276,14.792545504361515,21.323539589008384,13.203774236836265,12.804320357522503,18.322997336143665,19.990125063383225,02010307304
3.4372731568561297,8.801304705659827,13.045924067705176,14.074863955029565,18.132078244568508,17.72991126635504,13.712873079330407,13.501300270474625,10.110459942812023,18.62489554515604,19.738113063405454,02020617317
5.0687592656989136,11.173669857300396,13.380252910019916,11.888362204641446,15.189175685528888,14.960435418428188,16.638625650755834,11.107799813095449,12.848585141974176,18.18929438894751,19.02752736691811,02020616318
2.9922103425257274,10.78924266985714,12.439597734459184,12.433772669833468,15.955388395166258,12.396500154215962,18.416545592644525,15.224269794249782,12.777634664301935,19.9178320238129,22.910706285808196,02021139323
4.453427581430531,12.92791412387769,13.928256489528097,15.682413540326666,15.069662930066633,16.665137506571522,14.343493499703968,12.374306960186944,10.47297891060893,19.853038025827637,19.213267576877005,01010308368
3.3945652303123652,9.867646778896708,11.25464709905017,12.850232729027443,14.548679921728183,14.202553647984203,12.62376274438448,12.965569206824858,9.550850268718,16.87712563439495,16.622585168536098,01010619301
4.225320575639951,10.378394862834966,11.161084274673883,12.492544167745919,10.717181046876899,11.693198114686025,15.317219478360592,12.92687427008745,10.328141430651291,13.219615127874343,12.054698743716003,010106193166
4.875442281666102,12.996997156871563,12.301270064651114,13.913557227161448,16.365887237931666,18.680024466733823,16.461848453679348,11.640064222628494,11.79518816488303,17.863467283956542,17.579028870357238,02020925315
5.4226125530745986,9.841459308289163,13.823416536329512,13.121565603687625,13.344485771908307,14.579353944568616,20.15405022218056,12.417381252961594,11.924347760123307,15.515494086106814,14.677594598515068,01010620376
5.43529777176178,11.694155399129766,10.901723849276522,13.549704617204743,15.785572632934855,15.691866464792849,20.025640481090313,14.227517291966405,11.059990155188705,19.023028796265592,18.89302073862183,01010204343
4.870936740537764,7.359194174843168,13.618275697359664,12.493246205604137,15.26974089964128,13.905396383887584,12.990751003633749,13.608439321098036,14.108853165325588,15.428035234950107,16.36709591967807,01010309301
5.409917288551196,11.378670811851276,9.390323291479994,12.338545776815382,16.274041631117846,16.812188410820074,19.22278351550161,9.53499163973548,6.0839788173307,16.354029611415644,16.72478307268783,01010619304
4.9878385903517355,11.174947621934532,8.861018197753344,11.463954273458349,17.18499392561712,15.308985225734194,17.537945972665653,10.836149274117473,10.201157773313739,14.329877302015941,16.238731878248895,02020925302
5.149470336899281,8.897306008602598,11.237181897151574,9.932633630727032,10.346893526223587,13.479703361615426,14.34287843761726,13.464508125690257,9.808145498290305,15.577665679980745,11.383063564378025,01010308382
2.5676203810273437,13.111160005964635,11.298064010204904,14.3211939808867,20.627140679282192,17.478080235601272,19.242499756322673,14.786976968278667,13.967971136148265,19.793216883815738,22.25540948519433,02021135323
5.189243330377627,9.952659950213791,12.62530916138456,16.200183654762434,19.198062646539668,19.561690933395553,19.40649319264621,15.557534609602946,15.330609000454084,20.64888709581233,21.452377192371884,01010207304
4.797173569804379,7.361137845955935,10.236985319493566,10.409783730885751,14.746837944468712,14.287869751119912,17.133272855511454,15.399643513595208,13.4938564899838,14.881154789060076,14.804103950117605,010101023116
3.8377786277508004,10.512778168506618,15.039521812284798,15.991351936763767,18.987444034156464,17.337657580559373,17.581755212875922,14.46410312977752,13.988498203736441,19.717742070857966,21.13174403018533,02020615306
3.5759567699366177,11.220033898729984,9.286167971616578,13.38626612242728,12.756234055246438,15.014046555723105,14.116705210510935,10.515445195692815,7.956019691188049,16.38345057434196,17.45839005222173,02021137322
3.874850265323593,10.227342352994063,10.761046755396508,9.193153029018434,17.001204306967495,17.084514902857347,12.63973416964691,12.748164406601308,10.027715386585715,18.04200095358502,19.333642408643726,02021556304
6.409678741287596,10.301070627104044,13.166330806439886,14.934556739237014,17.22486494822012,17.523058008879545,20.273103794935192,14.015756480654765,15.117926405762207,18.57272328223332,20.582457616602202,01010204374
4.695796415504386,8.88892561898591,12.68159287596231,11.85341615913658,18.469455542658245,17.3700890713799,19.146971777885742,16.01615705589136,11.477535430887803,16.61635151249911,18.17302071505869,01010413317
5.380457291280066,9.245241828824506,13.82860262393654,13.893288621426837,17.9028833985296,18.487108347139348,16.94029485489804,15.208879325508686,14.321387537136872,20.29699165836072,21.114268224867043,02021030308
3.7079424997254278,9.6449769751905,13.459195459744645,13.283190909851585,19.29226688278555,21.867061848581503,16.881130372913876,12.190614443706876,9.545003986647473,19.42556080742688,17.522956632518433,01010204367
3.123420739822807,9.798889744155034,8.148710907827867,8.101142721177624,16.483396355089866,14.360867453005568,14.598327492293413,10.936230323083675,10.825223767100084,15.377779990430179,18.039378537916303,01010308391
5.920034908955134,10.612646319155562,15.105718115804127,16.161122660248505,17.195602850981075,16.105470071888544,15.83205914938565,15.126263927780219,11.224849679728047,17.66784281522992,21.460921194726883,02021029318-
4.527387023753954,12.904375929617812,11.913342594901712,13.46352430056867,17.185366483250895,17.871105765820438,18.423768323472427,14.993123016946205,14.155748117558762,15.822765697156703,17.48770308988937,02021557320
3.17805841172136,14.746554691658542,15.380104208728714,14.649083732792935,16.501668149614964,16.67042527481089,20.848452827802472,14.480013333469094,11.375761633024888,15.725112839375475,18.358912640134665,02021027327
6.095925701846905,9.663060658708748,12.333483028949113,12.551551466145641,15.637169733216002,15.677785308430687,18.13731988201495,12.805902849260463,13.238743694103272,17.579609903071304,17.58838889991871,02021028302
2.889605885747218,10.559201573787131,13.287734946882358,13.607623771272188,19.114860117145366,17.68372895538763,18.35887199749501,12.360786192239779,12.550249077031017,21.542990391373266,21.411387467387623,02020616306
3.2329074169261833,14.011159523096584,13.22569640157312,16.062534049409035,15.230089872874002,14.298643869646778,16.625837285179244,14.56534869940381,12.50745666093365,17.241251003906356,20.0484390806266,01010414314
4.845467246661412,7.526738375391961,13.149603570175985,12.196622722229792,17.890294968121434,15.995775538146429,17.929165953691346,10.729063240847125,10.661993478456091,18.76621320275201,20.062269086895256,01010101333
2.2403902733803625,8.014699658907169,11.835966674697646,11.389342800637955,17.340804233321208,16.608684237477306,15.25002929430648,13.793233632082684,10.453505364981586,17.378782665022182,19.618296658011115,02021557314
1.7460695857867727,10.900153354812433,10.884016651039799,12.099804052144988,16.19426585987082,16.982753827382574,16.657291471871694,12.824902189804115,13.42463415733349,19.58925617530614,18.50876197536102,01010101366
