FOOT_L,FOOT_R,HAND_L,HAND_R,HEAD,LOWER_ARM_L_x,LOWER_ARM_R_x,LOWER_LEG_L_x,LOWER_LEG_R_x,TORSO,UPPER_ARM_L_x,UPPER_ARM_R_x,UPPER_LEG_L_x,UPPER_LEG_R_x,name,Height_cm,Weight_kg,EYE,HIP,LOWER_ARM_L_y,LOWER_ARM_R_y,LOWER_LEG_L_y,LOWER_LEG_R_y,SHOULDER,UPPER_ARM_L_y,UPPER_ARM_R_y,UPPER_LEG_L_y,UPPER_LEG_R_y,Age_M
55.2669828698612,63.84289400483966,33.35076552491624,32.397886509918635,327.79038115917683,61.93713597484446,79.08895824480138,76.23032119980854,78.13607922980377,582.2090781635377,53.36122483986598,59.078498929851634,126.73290899468172,149.60200535462428,01010414319,84.35,10.5,4.79442587371716,10.19730068150139,9.003637103652347,12.2821194812397,13.821970466305432,13.289100518002536,13.61024956963953,12.410454189251649,9.97504747810528,17.110669729117248,15.624206052700865,34.783523559570305
45.562276594039425,40.13819604712996,48.27431686749414,15.729833586037413,238.659544064016,49.90154103156697,30.374851062692947,59.122477961313045,64.00415045353157,414.9421618385732,50.44394908625792,46.10468464873036,113.90569148509856,105.76957066473436,02021139321,89.05,12.3,2.3438926156092883,7.301502139088112,11.183604410313485,10.664978618800424,12.880546543976575,13.040641041939995,15.101051525690576,11.545052986918135,7.987413290962821,16.229859015842685,14.822581213445186,30.871198654174805
96.0177662772057,80.26485149735161,56.26040992805019,43.508050344358814,269.29982885560025,52.50971593284685,95.267627478165,187.5346997601673,138.77567782252382,678.1254743327651,79.51471269831094,78.76457389927026,165.7806745879879,188.284838559208,02020618311,87.85,12.9,5.645354459783795,12.957509123204991,10.881661796678207,11.605006665651755,14.727927453884693,15.982606061012595,18.61565057145839,12.605333621621929,11.796352565784275,19.3524592111318,17.270658611820878,32.51503372192383
77.5643518208052,90.65963199834374,49.35913297687603,51.37379146572812,294.1401393724041,64.46907164326666,62.454413154414574,95.69627822047394,101.7402536870302,653.756679632501,64.46907164326666,64.46907164326666,177.2899470189833,171.24597155242702,02021558305,99.85,15.1,4.831912130819466,10.817649281819428,13.278007350282635,14.046303525472707,15.235089177491755,16.834519084211234,17.85958911547807,15.179412648441206,10.348062442806663,17.560296397057257,18.69486010643061,45.20542907714844
71.72878930137158,55.924140811238864,34.04078136336278,57.139883002787535,365.9383996561499,47.41394547039816,64.43433615207954,88.74917998305295,79.0232424506636,701.483244523583,46.1982032788495,87.53343779150428,143.45757860274315,158.0464849013272,01010621357,92.3,12.9,5.1363220624027655,9.476045467152225,13.101354148979526,16.57013157245614,14.405660603931745,14.490569594737133,16.421541930134584,15.440979150766509,13.500497123471787,15.476493569344015,15.9741081093084,40.63557052612305
48.967393826265905,55.82282896194314,54.84348108541782,43.091306567114,328.08153863598164,63.65761197414568,62.678264097620364,88.14130888727863,89.12065676380396,528.8478533236719,61.69891622109505,67.57500348024695,169.42718263888003,189.9934880459117,010103083100,86.35,11.0,1.6212786100891632,7.635713792931726,11.788890224793803,11.343998340884182,13.903197076445355,14.092554910176744,15.593582866960425,14.902345953828629,11.13709078326409,19.17107640051764,20.132558576764435,32.712291717529304
71.61481347091389,71.61481347091389,28.645925388365555,48.47771988800326,304.0875156611113,100.26073885927944,92.54837433164258,148.7384587472827,133.3137296920089,789.9664809022348,74.92011255418684,84.83600980400568,174.0790850523753,206.03030952401383,01010517333,94.5,12.8,5.331317296560362,13.994291561558304,12.762398129882214,15.116945487097466,14.732370192798696,17.884084156322167,18.18661264382921,15.64413256761245,12.361152530034142,20.59930258209997,19.12971407655477,37.446533203125
91.6669612427698,69.50571786539686,56.41043768785833,34.24919431048541,400.9170392815645,78.57168106523125,50.36646222130208,108.79155839801248,121.88683857555101,679.9472399875781,66.48373013211874,68.49838862097083,188.37056870766975,184.3412517299656,02010306312,105.45,14.4,4.855713224013629,11.739273315855305,15.273097143939669,14.164586422969005,19.834770846727764,19.861224709417115,17.207576022051615,14.439875102166658,14.767340548436305,18.408278198097488,19.20740095031836,48.78898620605469
47.00869807321528,56.802176838468455,49.94674170279122,45.050002320164644,301.639145969798,46.02935019668995,52.88478533236718,94.01739614643056,100.87283128210777,603.278291939596,52.88478533236718,57.78152471499377,163.55109537972814,177.26196565108262,01010101327,94.75,13.0,4.99171810666495,8.442083439550945,12.530051095036375,11.387656419421804,15.075731292663285,16.549304830241333,16.450637055632786,10.951811761010768,10.67514599346951,18.78156867551239,18.76646520316866,36.55886459350586
67.90145277242206,69.20724994112247,39.17391506101273,62.678264097620364,365.6232072361188,66.59565560372164,79.65362729072588,144.94348572574708,101.85217915863308,684.2377163990222,77.04203295332502,73.12464144722375,168.44783476235472,154.08406590665004,01010414331,100.35,15.5,5.857254504415827,11.493051593117904,12.297825177287981,16.020641912145678,21.36598772084202,18.315731195548825,19.377546161736536,16.278687260252546,14.627080900650533,19.005679191740146,20.466398883042604,54.14788436889648
65.61630772719631,71.49239498634824,37.215219307962094,47.00869807321528,306.5358853524246,57.78152471499377,57.78152471499377,97.93478765253181,83.24456950465205,586.6293780386654,55.82282896194314,70.5130471098229,137.10870271354455,175.3032698980319,02021555318,97.1,13.6,3.6821542397207687,10.35014839069552,14.386100470024958,10.305951266865009,16.974998370782608,18.488266699556547,15.67701159018545,11.906671348713285,10.582171094139824,16.842396461329816,16.56444552656915,44.843788146972656
53.36122483986598,43.832434689889915,37.162281584906665,57.17274089985642,251.56005995936817,43.832434689889915,40.02091862989949,79.08895824480138,87.66486937977983,488.8269346937723,38.11516059990427,57.17274089985642,139.1203361896506,142.93185224964103,01010311320,87.9,11.5,3.1678819770928324,9.918142236968881,12.482168725478823,12.368326375689369,18.842068196589185,16.328925844506625,14.034825119819038,12.051699545055268,10.40295501319452,13.499888967926953,15.162495333255716,32.712291717529304
53.8641332088925,63.65761197414568,27.42174054270891,31.339132048810182,343.75110466038666,42.11195869058868,47.98804594974059,76.38913436897481,81.28587375160141,557.248941742906,39.17391506101273,56.802176838468455,141.0260942196458,149.8402251083737,02021137324,92.35,11.2,1.7046219632118602,9.772455780969981,10.138125121722409,11.029258169439075,16.16297924554479,15.664764235808446,18.16022610133788,11.149598296593034,10.369499941373961,16.79166680214558,15.943371278270225,42.47666549682617
60.3278291939596,45.44174147077477,18.02000092806585,38.39043675979247,302.42262427101826,60.3278291939596,61.11130749517985,84.6156565317875,64.24522070006087,622.0817711688821,42.30782826589375,53.276524482977315,115.17131027937741,141.80957252086608,02021032316,88.5,12.3,1.6171274527314694,9.324326942693483,11.681819643792588,12.357012519442465,14.177506494235509,12.567154406511907,17.23166964213638,11.479341496369411,11.990999655450384,15.930313151697936,17.089203890531508,42.08214569091797
7.712364527636881,33.60387401327498,47.37595352691226,90.89572479000608,244.04124898165276,49.57948624909423,127.2540147060085,63.351565762731525,34.154757193820465,318.9613615358396,34.154757193820465,57.29185077673111,102.46427158146143,168.57025324692037,02010510343,80.2,10.8,5.922301364965382,4.440468537480408,10.358028566523842,9.577797705470427,15.25502009689064,10.390781475879995,13.517010902705527,8.763183488103456,9.55240361638627,23.09731011720244,26.72903642686913,27.12325859069824
44.39710373581442,52.23188674801697,45.70290090451485,7.8347830122025455,237.65508470347717,43.744205151464215,37.215219307962094,67.24855418807185,73.77754003157395,434.83045717724127,45.70290090451485,44.39710373581442,126.00942677959092,133.84420979179347,02021139318,92.35,12.4,1.89329844394696,8.908102705172046,10.248647058463943,11.017651257933123,15.040704975655599,15.194956360219665,12.963364507957547,12.295996468158313,10.600860523296529,14.00704451126358,16.052657232922158,42.96981430053711
60.439754665562496,61.69891622109505,27.701554221716147,26.44239266618359,350.04691243804945,57.921431554497396,56.662269998964845,74.29053177642056,84.36382422068098,676.1697553209804,59.18059311002994,66.73556244322525,156.13603288603645,166.20932533029685,01010102360,93.1,12.2,5.758023442499819,9.619410913189807,11.790244007450775,14.136033280581751,14.362969432913673,16.2206966386528,18.75699871862093,15.209573432653489,15.165329360361,16.65122265389162,17.433170366041818,46.158851623535156
92.396406557699,75.37601587601759,72.94453149292025,59.57136738588487,479.0024234701762,97.25937532389366,79.0232424506636,141.0260942196458,128.86867230415908,776.8592603996007,98.47511751544235,87.53343779150428,240.71695392663682,209.10765694637138,01010204303,98.05,12.7,5.053451941622377,13.629061518612275,16.85266589467742,15.626043530212744,21.81680777974425,20.28970157354784,19.190234420877143,16.636052612270046,10.986660718099834,21.70765746434812,23.3878083271318,48.3287124633789
7.484121368433889,5.861058902990395,3.2461249308869884,4.057656163608734,30.92835698039547,4.8691873963304815,5.951229039959477,9.197353970846468,7.754631779341137,64.29130765895619,4.959357533299565,5.500378355114063,14.968242736867778,15.960114243527693,02010510317,99.05,16.9,0.7104825140038145,3.4907293020891244,3.662505593967864,3.613901602737528,4.7547591799585005,4.698097381795009,5.774995072184214,4.5955503878784025,4.722440046542782,5.1712880928669085,4.842633893021426,49.15063095092773
49.19514914638808,42.635795926869676,23.777655420754236,20.497978810995036,267.29364369537524,30.33700864027265,32.79676609759205,60.67401728054529,67.2333705000637,475.55310841508486,38.53620016467066,38.53620016467066,100.03013659765577,122.98787286597022,01010621382,97.5,14.0,2.2829938789499407,6.9852261995752025,9.711450013720482,9.816786908044564,12.703503197613315,12.009145472010207,13.111158964054455,10.237814576506313,11.161698611139267,14.599458777295213,14.86298220231479,39.38625717163086
44.805165351033295,48.47771988800326,55.82282896194313,13.221196333091795,279.1141448097157,66.10598166545897,71.24755801721689,94.75190705382452,71.24755801721689,523.7062769719139,47.74320898060925,74.18560164679285,107.23859247952234,118.25625609043215,02021033312,85.6,12.0,3.346264770371773,11.22188696165304,10.719949734439435,10.562717492612443,12.881925037898359,12.939858790065653,11.372750501855144,9.788982970673144,10.024703226864805,11.64630491940659,14.078517411246994,32.712291717529304
56.2198618848588,60.98425695984684,30.49212847992342,43.832434689889915,388.77463811902356,53.36122483986598,59.078498929851634,63.84289400483966,73.37168415481572,684.1671327682818,60.031377944849226,65.74865203483488,111.48684475472,174.3768597445621,02020924309,77.15,9.1,3.2659725592097884,11.282408253663759,11.225127188886956,12.601208762173655,12.016606361253364,13.769210611537945,19.959703684370467,14.085268029569262,10.868157645901293,13.732806701284476,16.0725785704157,28.799968719482425
60.817503132222264,48.47771988800326,53.76619842123997,36.13793664378424,325.2414297940581,37.019349732657034,84.6156565317875,94.31120050938814,83.7342434429147,765.0665611415785,44.07065444363931,65.2245685765862,142.78892039739142,159.53576908597432,01010206323,91.75,12.3,2.4616147798225008,9.470451383507607,8.314115703783374,14.06320916966418,15.941322417042404,11.943449523800302,13.744888932624244,11.517296412907063,15.276146776693876,15.911105280273802,17.971831547834057,39.61639404296875
69.5601680948253,76.23032119980854,56.2198618848588,40.973797644897104,371.6228158490667,64.79577301983727,62.890014989842044,117.20411884470563,114.34548179971284,668.92106852832,60.98425695984684,70.5130471098229,141.0260942196458,148.64912633962666,01010204339,88.25,13.6,2.502170016005034,9.642999750024947,12.29671236391886,13.611097453478935,13.223900585625133,14.027943058217973,14.976359061322135,13.691699892940711,13.552989876452687,16.24772877208156,15.075618728735707,33.79722213745117
78.34783012202546,67.57500348024695,53.8641332088925,40.153262937538045,386.8424112275007,90.10000464032929,67.57500348024695,92.05870039337992,108.70761429431032,772.7054745784759,89.12065676380396,82.26522162812671,172.365226268456,162.57174750320283,01010414314,92.55,13.9,3.1993500537530988,13.865724622569921,13.088414555813825,15.89580601823994,15.07200255668705,14.150224900794106,16.45326220402649,14.414161352222294,12.377630095735679,17.062287969435516,19.84033762131487,39.22187423706055
65.99297998739836,54.240805469094546,12.656187942788724,5.424080546909455,257.64382597819906,41.58461752630582,40.680604101820904,94.01739614643056,79.55318135467198,507.151531136034,38.872577252851094,51.528765195639814,119.329772032008,169.95452380316289,02020923305,89.85,11.9,4.635977674433604,9.8584849727218,10.444313685270098,10.246787609522702,13.925713923247883,13.17012215131458,15.930794104931204,12.10032218517972,12.620091869349196,13.240403724935053,13.492575693646435,37.67667007446289
63.98406126632079,63.98406126632079,40.47971222971315,58.760872591519096,326.44929217510605,56.149278254118244,73.12464144722375,101.85217915863308,116.21594801433777,731.2464144722376,61.372466928919934,70.5130471098229,195.8695753050636,199.7869668111649,010101023211,96.65,15.1,5.059650164630939,12.529905595983179,12.866915413183555,12.973379667432056,17.640841574853653,16.585033235966403,17.96658682768919,13.393576687219243,13.309975147910347,18.360846195240605,20.23616140120692,45.96159362792969
51.59491251938262,50.73499731072624,26.657371468347684,42.135845224162466,301.83023823838835,34.39660834625508,42.135845224162466,88.5712664916068,80.83202961369943,515.9491251938261,41.2759300155061,55.8944885626645,99.75016420413971,105.76957066473436,01010310369,80.25,10.3,2.818635778507592,9.19650144360875,11.84836414477855,11.415833028691818,13.641388368674292,14.380379681117141,13.86213861414608,12.825601064628202,13.823153844983525,14.524752016005944,14.911847820980975,25.01914978027344
70.5130471098229,77.77174313583409,50.81087218207828,41.47826300577818,307.976102817903,73.62391683525627,45.626089306356,149.32174682080142,158.65435599710153,627.3587279623948,64.29130765895619,94.36304833814535,160.72826914739045,176.28261777455725,01010205324,99.75,15.5,4.585432324462408,10.696921601957325,11.333048556760073,15.859706752849204,17.777261200417467,15.816589662884589,15.85377848895523,15.23138058240526,11.343178290185985,19.44859907918953,20.12292386315053,44.18625259399414
51.37379146572812,76.55702257637915,45.32981599917187,56.41043768785833,304.2134318166645,64.46907164326666,71.52037635424895,141.0260942196458,99.72559519817813,600.3682296779208,78.57168106523125,79.57901030965728,165.20199608587083,139.01143573079372,01010204347,106.9,16.2,4.786601717989845,11.823945928517585,12.430447351840565,13.711712420495813,18.528604753758138,18.551833874597744,21.65730091260444,12.663528510758438,14.225875250716289,20.758496798603023,21.696970065911945,53.6876106262207
60.30721134392749,51.029178829477104,25.978491040461073,33.40091705202138,337.7203835259939,36.184326806356495,57.523801589592374,80.71888287571835,74.22426011560306,578.9492289017039,44.53455606936184,70.5130471098229,109.48078367051451,118.7588161849649,01010309322,85.05,10.6,2.9582605257430274,10.91363751021266,9.615090159743591,11.273690073486064,11.867005153391235,13.578837758960779,17.035881374256096,10.88907651031826,13.97693559856421,16.264069340001782,15.081582874948802,37.74242401123047
72.11561636231889,69.71176248357493,30.44881579742353,37.660377433655405,337.3408276504028,44.07065444363931,52.88478533236718,79.32717799855077,87.34002426103065,542.4696919698874,46.47450832238328,51.282216079871205,123.3978324421901,159.45564062334952,02021558315,88.1,11.1,2.9364627399681176,10.501307595627733,10.335003509230058,12.137324667708885,14.838083113608828,15.514543826369426,16.398874702530055,12.323857835738115,8.411222301013353,15.368099301774006,17.362764934487103,47.70405578613281
72.64980611315087,53.418975083199165,38.461662059903404,63.03439059817502,290.5992244526035,54.487354584863155,64.102770099839,103.63281166140641,107.90632966806231,628.2071469784222,56.624113588191115,71.58142661148689,178.41937677788525,164.53044325625342,02010306307,89.5,13.6,4.3600723645942745,9.605447332149224,13.166958993036651,12.593259582556447,16.26143914041919,15.490761666355542,16.366507601870588,14.672396254701107,14.270242547089152,17.182117579894797,19.924332262075453,33.2054443359375
80.83202961369943,69.65313190116653,28.377201885660444,29.237117094316808,377.50277660014956,109.20923149935987,88.5712664916068,136.72651817636392,121.24804442054916,671.5937779606303,60.19406460594639,68.79321669251016,190.9011763217157,210.67922612081242,02021027315,89.7,11.5,1.8758936268664368,10.047433936048813,10.121105752661297,8.698934603537731,15.354749640494196,12.66471039627357,16.20670001342877,10.699783545308996,12.33715624918271,16.006961623412266,16.273484010131604,30.838321685791016
47.766902880847766,64.82651105257912,26.1580658633214,44.35498124650151,324.1325552628956,68.23843268692539,45.49228845795026,93.25919133879805,119.41725720211944,622.1070446624699,69.37573989837415,47.766902880847766,145.57532306544084,172.87069614021098,010103083109,85.35,11.5,3.798535333882377,8.472034708921614,13.438435391645784,10.295274542388716,14.694437183148668,12.897337410285607,17.559047052075567,13.175724099280586,10.516704424114828,13.817255597729206,15.790029429061766,24.55887794494629
45.32981599917187,52.04534429534548,7.554969333195312,24.343790073629336,309.7537426610078,59.60031362854079,88.98074992430033,109.12733481282116,90.65963199834374,617.8286032479721,55.40310844343228,52.88478533236718,106.60901170175606,156.13603288603645,02021033301,87.35,12.0,5.54849077462824,8.720822858363121,10.9143972576312,11.661357437003431,12.418845026401458,14.732275569195199,16.66638959534048,12.976240596308456,12.022121301923274,16.80125006936981,15.37780957545415,36.13146591186523
59.664886016004,61.020906152731364,29.832443008002,46.10468464873036,344.4291147287504,61.020906152731364,78.64916793018709,85.42926861382391,89.497329024006,581.7326386560392,62.37692628945872,70.5130471098229,134.245993536009,178.994658048012,02010203310,97.05,13.2,4.69068483130652,10.329040200522755,12.767741301975727,11.894268406412074,17.089433774805418,16.668007053242107,16.16223861521337,9.451448481178463,10.313878459976669,16.576747713488714,18.882800601165048,42.24652862548828
78.34783012202546,71.49239498634824,48.967393826265905,44.07065444363931,352.5652355491145,64.63695985067099,43.091306567114,97.93478765253181,95.97609189948118,629.7206846057796,59.740220468044406,54.84348108541782,119.4804409360888,142.9847899726965,02020925308,88.85,10.5,5.2613291145973715,9.061590132655418,13.576086527537608,12.304838783801522,14.752266021661367,15.962091152558546,20.390563419457933,12.273679743916645,8.191091951487895,15.84850189213063,17.754638426067725,32.087635040283196
88.14130888727863,84.36382422068098,40.293169777041655,57.921431554497396,421.8191211034048,64.21723933216015,86.88214733174608,142.28525577517837,109.54705533133202,829.7874650959517,75.54969333195312,84.36382422068098,142.28525577517837,196.4292026630781,02021034305,94.9,13.7,6.732219052508338,8.107113630350058,14.186940558787766,14.057696470062936,18.16432079913711,16.088257200182525,16.071611630630855,15.323089938168573,18.184875645087498,17.282285946633976,20.186831417342308,49.87391662597656
68.55435135677227,62.678264097620364,35.25652355491145,30.359784172284865,284.9902320688676,50.926089579316546,57.78152471499377,92.05870039337992,81.28587375160141,569.9804641377352,52.88478533236718,46.02935019668995,188.0347922928611,181.17935715718383,02021555317,89.55,12.1,4.357401187391875,11.226542668399194,10.333924149096985,10.390620527785751,13.483515629878516,15.46829804681018,14.770199139374974,13.240272750039734,11.482959509991248,17.209090236600062,18.13721756946416,39.3533821105957
62.16281784681757,53.812588583812214,51.029178829477104,49.17357232658703,335.86477702310384,64.94622760115269,59.37940809248245,73.29645686415802,71.44085036126796,767.2932889450467,61.23501459537253,64.01842434970764,219.8893705924741,285.76340144507185,01010204329,92.45,12.7,3.02650891721182,10.67059961669563,13.020919640762832,14.6187225833145,9.000825536608245,10.409073515977287,15.305215217475359,13.177397960204516,12.399978207329545,18.972185264320547,20.043565776513425,38.79447937011719
73.62391683525627,75.69782998554518,45.626089306356,34.219566979766995,326.6413211705032,66.36522080924509,75.69782998554518,124.43478901733454,99.54783121386762,688.5391658959178,72.58696026011181,74.66087341040074,162.80218229767937,175.2456611994128,01010204356,97.85,13.7,5.34628206188612,11.301707771133366,13.738219348235939,13.57332764199284,15.556297642942836,14.792732293990165,17.925753657554164,15.657297993250012,11.41097585687282,20.239846793283306,19.026070835486493,52.70131301879883
48.87836220112725,53.68606995861517,56.89120846360712,11.217984767471826,245.99438025813217,71.31433173607091,37.660377433655405,84.1348857560387,100.96186290724644,521.6362916874399,49.67964682737523,55.288639211111146,112.17984767471826,138.62224034090184,02021137330,92.15,11.7,4.792845016180267,7.822872274834903,12.513520148529524,10.855934033444617,15.691870465154722,16.606011560455954,15.954355344772928,9.573061716497287,11.144937770098288,15.501150320793164,15.496902817238093,42.24652862548828
45.6732236961353,67.30790860483096,29.647531171175537,51.282216079871205,351.76395092286657,36.85909280740743,63.30148547359102,71.31433173607091,76.12203949355882,564.9056615048312,61.69891622109505,59.29506234235107,120.99397856344612,164.26334838083744,02021248336,79.0,10.0,5.889719981587657,8.733505550783137,11.293974043684607,12.01435610221218,9.342440158444957,11.287291359978195,14.975902909460402,12.476017674332855,11.638755787930188,13.072333088989565,12.930874849953225,28.536954879760746
61.020906152731364,55.596825605821905,36.61254369163882,51.52876519563982,324.08881267783994,46.10468464873036,63.732946426186096,93.56538943418808,113.90569148509856,701.0624106880472,56.95284574254928,75.93712765673237,199.33496009892247,178.994658048012,010101023167,97.35,13.8,1.5163875343940745,12.58571839371833,13.204151536223712,14.148671218332145,15.308427948770044,15.635376097185745,18.056057216936168,16.771249896544777,15.701823392862261,18.502716006909854,19.271486392234046,34.09311294555664
48.68758014725867,66.3158419247144,30.219877332781248,42.811492888106756,286.2493936244001,52.88478533236718,58.760872591519096,74.71025229493141,76.38913436897481,564.1043768785833,36.93540562895485,57.08199051747569,92.33851407238714,146.90218147879773,02010510328,82.5,11.0,2.6390296976720933,10.165169472742372,11.168307130621674,12.686032316229765,8.669613618875816,10.594877963087685,13.009941547733447,12.426421816412368,11.766730631500993,16.835162758428595,17.798937294837426,28.175312042236328
56.57442151834629,70.5130471098229,39.35611931711046,30.33700864027265,323.0481460612817,59.85409812810549,53.29474490858709,96.75045998789656,104.94965151229457,723.1686924519048,64.77361304274429,72.15288541470252,212.35906048190853,162.34399218308062,01010516304,98.05,15.7,5.13976863364509,13.836871670278404,13.66786515386312,12.441042462325633,12.826806218706825,14.48985753224497,14.935616205974949,14.476334918149712,12.676552002977088,19.98410525214561,17.78333012429484,40.569820404052734
57.29185077673111,62.800682582186035,48.47771988800326,34.154757193820465,384.516460020753,62.800682582186035,59.49538349891308,133.3137296920089,139.92432785855482,657.7545175713168,74.92011255418684,66.10598166545897,175.18085141346626,147.6366923861917,010106213141,99.3,12.5,5.4293637187103245,11.27610657761172,12.673744000519454,14.677269536762982,17.130737490346085,20.161221217796804,19.88272903685097,13.054662630443227,9.247698740604845,19.29156954039437,19.03964225551994,48.39446640014648
104.59435321290395,116.34652773120779,50.534350428706425,82.26522162812671,478.3135028949654,71.68826456165328,104.59435321290395,129.27391970134198,106.94478811656474,944.8748312716267,69.33782965799253,124.57304989402046,158.65435599710153,169.23131306357496,01010309324,100.6,15.6,8.172924531031397,9.924927085650586,16.946834383888323,14.329553232634273,15.304035974736314,14.518004789309952,19.499897932266,15.229370532460274,18.867650866130518,19.13827144851642,18.69059869007961,35.86845397949219
57.87391602409994,59.869568300793034,39.913045533862025,30.600001575960878,302.0087112062226,51.22174176845626,47.89565464063442,73.17391681208038,77.83043879103094,511.5522002589983,45.900002363941326,58.5391334496643,146.34783362416076,137.70000709182398,02021139326,96.65,13.7,4.247912466932353,8.046759796273495,11.523335440970039,14.219242975478213,15.436973505904527,15.275180762237273,17.46469095399269,14.277712110922124,11.898512025200214,16.637955586228617,18.831270204197093,52.04377746582031
