FOOT_L,FOOT_R,HAND_L,HAND_R,HEAD,LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,TORSO,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name
60.81750313222226,48.47771988800325,53.76619842123997,36.13793664378424,325.24142979405815,37.01934973265703,84.6156565317875,94.31120050938814,83.7342434429147,765.0665611415785,44.07065444363932,65.2245685765862,142.7889203973914,159.53576908597432,01010206323
69.5601680948253,76.23032119980854,56.2198618848588,40.9737976448971,371.6228158490667,64.79577301983727,62.89001498984205,117.20411884470565,114.34548179971283,668.92106852832,60.98425695984684,70.5130471098229,141.0260942196458,148.64912633962666,01010204339
78.34783012202546,67.57500348024695,53.8641332088925,40.153262937538045,386.8424112275007,90.10000464032927,67.57500348024695,92.05870039337991,108.70761429431032,772.705474578476,89.12065676380395,82.26522162812672,172.365226268456,162.57174750320283,01010414314
65.99297998739836,54.240805469094546,12.656187942788726,5.424080546909455,257.64382597819906,41.58461752630582,40.68060410182091,94.01739614643054,79.55318135467199,507.151531136034,38.87257725285109,51.528765195639814,119.329772032008,169.9545238031629,02020923305
63.984061266320786,63.984061266320786,40.47971222971315,58.76087259151909,326.44929217510605,56.14927825411824,73.12464144722375,101.85217915863309,116.21594801433776,731.2464144722376,61.372466928919934,70.5130471098229,195.86957530506362,199.7869668111649,010101023211
89.12065676380395,85.20326525770268,45.05000232016464,54.84348108541782,465.19024134952616,80.30652587507609,74.43043861592419,129.273919701342,140.0467463431205,913.7315687981219,72.47174286287354,76.38913436897482,196.84892318158896,185.09674866328513,01010309383
78.64916793018709,84.07324847709654,39.324583965093545,39.324583965093545,325.4448328145673,66.44498669964082,59.664886016004004,112.54967134837118,117.97375189528064,935.6538943418809,66.44498669964082,69.15702697309554,147.80619490328263,183.0627184581941,02010305322
51.59491251938262,50.73499731072624,26.657371468347684,42.13584522416247,301.8302382383883,34.39660834625508,42.13584522416247,88.57126649160682,80.83202961369943,515.9491251938261,41.27593001550609,55.8944885626645,99.75016420413972,105.76957066473436,01010310369
7.756435182080519,24.679566488438017,45.12835015028666,81.79513464739456,271.47523137281814,157.24409505490507,79.67974323409987,38.78217591040259,64.87200334103707,526.0273314392789,59.23095957225124,25.384696959536246,7.756435182080519,114.2311363179131,02010408327
72.41880513981812,103.86381263473915,53.36122483986598,68.6072890798277,492.63845075376275,90.52350642477265,80.04183725979898,143.88473126463865,142.93185224964103,886.1774839477744,81.9475952897942,94.33502248476307,192.4815610295166,176.28261777455728,02021136318
97.93478765253182,95.97609189948118,47.98804594974059,41.13261081406336,426.0163262885134,90.10000464032927,107.728266417785,149.8402251083737,123.3978324421901,956.8228753652359,83.24456950465205,96.9554397760065,189.99348804591173,247.7750127609055,02021029308
45.008327942440154,70.5130471098229,19.5036087750574,40.50749514819614,257.29760807094954,36.00666235395212,42.00777274627748,90.76679468392098,117.77179144938508,481.58910898410966,58.510826325172204,46.50860554052149,99.76846027240902,126.02331823883243,01010518324
53.56279540073086,95.59941963927913,37.968563828366186,41.358614170184595,280.0181582342006,72.54707731491395,90.85334916073336,124.07584251055377,103.05753039127964,652.2456857658619,48.13871485382141,106.44758073309805,155.26430565528315,216.96322187637819,02020615323
70.5130471098229,77.77174313583409,50.81087218207827,41.47826300577818,307.976102817903,73.62391683525627,45.626089306356,149.32174682080145,158.65435599710153,627.3587279623949,64.29130765895619,94.36304833814536,160.72826914739045,176.28261777455725,01010205324
51.37379146572812,76.55702257637915,45.32981599917187,56.41043768785833,304.2134318166645,64.46907164326666,71.52037635424895,141.0260942196458,99.72559519817811,600.3682296779208,78.57168106523125,79.57901030965728,165.2019960858708,139.01143573079372,01010204347
60.30721134392749,51.029178829477104,25.978491040461073,33.40091705202138,337.72038352599395,36.184326806356495,57.523801589592374,80.71888287571834,74.22426011560306,578.9492289017039,44.53455606936184,70.5130471098229,109.48078367051451,118.7588161849649,01010309322
72.11561636231889,69.71176248357492,30.448815797423528,37.66037743365541,337.3408276504028,44.07065444363931,52.88478533236718,79.32717799855077,87.34002426103065,542.4696919698875,46.47450832238328,51.282216079871205,123.3978324421901,159.45564062334952,02021558315
57.417766932284366,87.63764426506562,66.48373013211874,54.39577919900624,403.9390270148427,73.53503484310103,68.49838862097083,94.68894897604791,89.6523027539177,765.5702257637915,80.58633955408332,78.57168106523125,195.42187341865207,204.48783661848643,01010620378
72.64980611315087,53.41897508319917,38.461662059903404,63.03439059817502,290.5992244526035,54.487354584863155,64.102770099839,103.6328116614064,107.90632966806233,628.2071469784223,56.62411358819112,71.58142661148689,178.41937677788525,164.53044325625345,02010306307
70.5130471098229,56.802176838468455,43.091306567114,36.23587143143677,321.22610350030436,55.82282896194314,47.00869807321527,83.24456950465205,88.14130888727864,652.2456857658619,50.926089579316546,40.153262937538045,165.5097911327788,169.42718263888005,02010409339
45.200671224245454,48.81672492218509,23.504349036607636,37.06455040388127,283.86021528826143,47.91271149770018,47.91271149770018,64.18495313842854,67.80100683636817,530.6558801726417,59.664886016004,50.624751771154905,140.1220807951609,111.19365121164381,02010513317
80.83202961369943,69.65313190116653,28.37720188566044,29.237117094316815,377.5027766001495,109.20923149935987,88.57126649160682,136.72651817636392,121.24804442054915,671.5937779606304,60.19406460594639,68.79321669251016,190.90117632171567,210.67922612081236,02021027315
45.415182884292726,37.64679633829528,31.07354618398976,46.61031927598464,226.47834622561766,53.18356943029016,71.70818350151482,87.84252478935566,89.03766118104758,443.3956013177,53.18356943029016,59.75681958459569,98.59875231458288,125.48932112765094,01010207381
59.782800810502025,82.00973957338098,25.29272341982778,47.51966218270674,285.8844192604776,49.81900067541836,69.7466009455857,129.52940175608774,127.99650942761332,555.673469071974,74.34527793100894,52.88478533236718,112.6675861428692,129.52940175608774,02021033305
72.47174286287354,84.22391738117736,62.678264097620364,47.00869807321527,366.276105820469,72.47174286287354,68.55435135677227,102.83152703515842,123.3978324421901,843.218521688299,83.24456950465205,80.30652587507609,182.15870503370917,158.65435599710153,01010206310
52.0033722434944,69.63163402095012,46.71489371025768,15.865435599710155,258.2540350397264,44.9520675325121,48.47771988800325,71.3944601986957,84.6156565317875,527.966440234799,47.59630679913046,50.24054606574882,149.8402251083737,180.6896832189212,02021555309
47.76690288084777,64.82651105257912,26.1580658633214,44.35498124650151,324.1325552628956,68.23843268692539,45.492288457950266,93.25919133879803,119.41725720211944,622.1070446624699,69.37573989837415,47.76690288084777,145.57532306544084,172.870696140211,010103083109
45.32981599917187,52.04534429534548,7.554969333195311,24.343790073629336,309.7537426610078,59.60031362854079,88.98074992430033,109.12733481282116,90.65963199834374,617.8286032479721,55.40310844343228,52.88478533236718,106.60901170175606,156.13603288603645,02021033301
59.664886016004004,61.020906152731364,29.832443008002002,46.10468464873036,344.4291147287504,61.020906152731364,78.64916793018709,85.42926861382391,89.497329024006,581.7326386560391,62.37692628945873,70.5130471098229,134.245993536009,178.994658048012,02010203310
78.34783012202546,71.49239498634823,48.96739382626591,44.07065444363932,352.56523554911456,64.636959850671,43.091306567114,97.93478765253182,95.97609189948118,629.7206846057796,59.740220468044406,54.84348108541782,119.48044093608881,142.98478997269646,02020925308
88.14130888727864,84.36382422068098,40.29316977704166,57.92143155449739,421.8191211034049,64.21723933216015,86.88214733174608,142.28525577517837,109.54705533133202,829.7874650959517,75.54969333195312,84.36382422068098,142.28525577517837,196.42920266307812,02021034305
68.55435135677227,62.678264097620364,35.25652355491145,30.359784172284865,284.9902320688676,50.926089579316546,57.78152471499377,92.05870039337991,81.28587375160141,569.9804641377352,52.88478533236718,46.029350196689954,188.03479229286108,181.17935715718386,02021555317
62.16281784681757,53.81258858381222,51.029178829477104,49.17357232658703,335.86477702310384,64.94622760115269,59.37940809248245,73.29645686415802,71.44085036126795,767.2932889450467,61.235014595372526,64.01842434970764,219.88937059247408,285.7634014450718,01010204329
40.86551593864736,54.487354584863155,45.673223696135295,36.85909280740743,350.9626662966186,63.301485473591015,87.34002426103065,125.00040169468606,104.96828603848637,683.4957861895334,58.4937777161031,59.29506234235108,147.4363712296297,158.65435599710153,02021027333
37.01934973265703,52.88478533236718,22.03532722181966,11.458370155346223,160.4171821748471,31.73087119942031,29.08663193280195,108.41380993135272,88.14130888727864,554.4088329009826,44.9520675325121,47.59630679913046,85.49706962066027,117.22794082008059,02021034351
67.30790860483096,60.897631594847056,48.077077574879254,55.55573408652714,411.3261081406336,72.64980611315087,77.99170362147079,120.72688368803013,111.11146817305428,766.0281026930761,75.85494461814282,85.47036013311867,167.73558176124538,159.18854574793352,01010102338
73.62391683525627,75.69782998554518,45.626089306356,34.219566979766995,326.64132117050315,66.36522080924509,75.69782998554518,124.43478901733454,99.54783121386762,688.5391658959178,72.58696026011181,74.66087341040073,162.80218229767937,175.2456611994128,01010204356
48.878362201127246,53.686069958615164,56.891208463607114,11.217984767471826,245.9943802581322,71.3143317360709,37.66037743365541,84.1348857560387,100.96186290724643,521.6362916874399,49.67964682737523,55.288639211111146,112.17984767471826,138.62224034090184,02021137330
45.673223696135295,67.30790860483096,29.64753117117554,51.282216079871205,351.76395092286657,36.85909280740743,63.301485473591015,71.3143317360709,76.12203949355882,564.9056615048312,61.69891622109505,59.29506234235108,120.99397856344612,164.26334838083744,02021248336
61.020906152731364,55.59682560582191,36.61254369163882,51.52876519563982,324.08881267783994,46.10468464873036,63.73294642618609,93.56538943418809,113.90569148509854,701.0624106880471,56.95284574254927,75.93712765673237,199.33496009892247,178.994658048012,010101023167
48.68758014725867,66.3158419247144,30.219877332781245,42.81149288810676,286.2493936244001,52.88478533236718,58.76087259151909,74.71025229493141,76.38913436897481,564.1043768785833,36.935405628954854,57.08199051747569,92.33851407238714,146.90218147879773,02010510328
36.022969719148655,42.1545390330463,32.19073889796263,28.3585080767766,252.9272341982778,49.81900067541836,38.322308211860275,78.94395491643216,67.44726245287409,478.2624064840162,44.45387752575792,52.11833916812997,116.49981696405523,117.26626312829244,01010204353
92.28913518785644,94.36304833814536,45.626089306356,50.81087218207827,459.37176278899335,63.25435108381173,86.06739573698972,138.9521810693569,142.06305079479026,879.3391757224974,80.88261286126745,87.10435231213418,191.83696640172408,174.20870462426836,01010620359
29.56998749766767,36.39383076636021,11.373072114487567,30.70729470911643,179.69453940890355,30.70729470911643,32.98190913201394,69.37573989837415,80.74881201286172,398.0575240070648,27.295373074770158,39.80575240070648,80.74881201286172,88.70996249300302,01010205354
69.609033685338,80.45719477915691,34.352510130426545,27.120402734547273,339.9090476063258,63.28093971394363,82.26522162812672,125.65786600340236,147.35418819104018,645.4655850822251,49.72073834667,62.37692628945872,142.83412106861564,178.99465804801198,01010518318
56.57442151834629,70.5130471098229,39.35611931711046,30.337008640272646,323.0481460612817,59.85409812810549,53.294744908587084,96.75045998789655,104.94965151229457,723.1686924519047,64.7736130427443,72.15288541470251,212.35906048190853,162.34399218308064,01010516304
57.29185077673111,62.80068258218603,48.47771988800325,34.15475719382047,384.516460020753,62.80068258218603,59.49538349891308,133.31372969200893,139.92432785855482,657.7545175713168,74.92011255418684,66.10598166545897,175.18085141346629,147.6366923861917,010106213141
104.59435321290397,116.34652773120779,50.53435042870642,82.26522162812672,478.3135028949654,71.68826456165328,104.59435321290397,129.27391970134198,106.94478811656474,944.8748312716269,69.33782965799253,124.57304989402046,158.65435599710153,169.23131306357496,01010309324
57.873916024099934,59.869568300793034,39.91304553386202,30.60000157596088,302.00871120622264,51.22174176845626,47.895654640634426,73.17391681208038,77.83043879103094,511.55220025899825,45.900002363941326,58.5391334496643,146.34783362416076,137.70000709182398,02021139326
32.54448328145673,65.08896656291346,61.472912864973814,34.352510130426545,301.0364703534747,49.72073834667,51.528765195639814,126.56187942788726,110.28963778715891,705.1304710982291,56.95284574254927,50.624751771154905,161.81840298279872,150.0662284644949,01010414320
51.59491251938262,47.29533647610073,42.13584522416247,34.39660834625508,319.88845762017223,45.57550605878798,48.15525168475711,73.95270794444842,69.65313190116653,459.19472142250527,35.25652355491145,67.07338627519741,121.24804442054915,113.50880754264176,02020822349
45.53967625842729,69.77853620242892,25.7078817587896,37.46005627709342,323.184799253355,75.65462346158083,74.18560164679285,116.0527233682502,111.64565792388626,673.5465020802876,63.90244894327701,60.22989440630707,160.12337781188953,196.11441227419496,02021136305
73.03137022088801,67.9947239987578,70.5130471098229,66.73556244322525,333.67781221612626,80.58633955408332,83.10466266514842,171.24597155242705,138.50777110858073,703.8713095426965,83.10466266514842,81.84550110961588,182.57842555222004,200.20668732967576,01010310309
76.02187891527782,58.3936171378221,48.47771988800325,46.27418716582128,278.7468893560187,74.92011255418684,58.3936171378221,99.15897249818846,90.3448416094606,669.8739475433176,53.98655169345816,69.41128074873193,155.3490569138286,157.55258963601057,02020926302
68.75022093207734,67.86880784320455,37.90076282152981,11.458370155346223,408.97567323697285,50.24054606574882,32.6122842882931,74.92011255418684,87.25989579840585,654.8899250324803,53.76619842123997,36.13793664378424,147.19598584175532,169.231313063575,01010102384
54.39577919900624,70.5130471098229,50.36646222130208,44.322486754745825,339.469955371576,66.48373013211874,62.454413154414574,74.54236408752708,98.71826595375207,654.764008876927,64.46907164326666,54.39577919900624,131.96013101981146,148.0773989306281,01010620376
67.1552829617361,48.68758014725867,0.8394410370217013,44.49037496215016,388.6612001410477,36.935405628954854,141.8655352566675,313.1115068090946,74.71025229493141,463.3714524359791,58.76087259151909,55.40310844343228,155.29659184901473,203.9841719962734,02020615315
40.45830571875085,43.92616049464378,36.412475146875764,26.008910819196974,291.8777769709883,34.6785477589293,39.880329922768695,71.09102290580506,84.96244200937679,413.83066992322296,35.25652355491145,45.08211208660809,118.48503817634177,147.38382797544952,02010510312
85.62298577621353,74.29053177642056,47.84813911023697,60.43975466556249,582.9918002115716,69.25388555429036,84.36382422068098,122.13867088665754,104.51040910920182,1037.5491217588228,84.36382422068098,110.80621688686458,229.16740310692444,254.3506342175755,02020822318
57.78152471499377,65.61630772719631,17.628261777455727,47.00869807321527,335.9163216481841,52.88478533236718,80.30652587507609,97.93478765253182,107.728266417785,522.9717660645199,60.71956834456973,46.029350196689954,152.77826873794965,168.44783476235472,010101033121
53.294744908587084,63.9536938903045,40.995957621990065,38.53620016467066,312.38919707956427,53.294744908587084,41.81587677442987,77.07240032934132,86.91143015861894,632.9775856835266,40.995957621990065,51.65490660370748,150.86512404892343,173.00294116479807,01010414329
46.39016257225192,48.24576907514199,25.978491040461073,43.6067528179168,263.49612341039085,48.24576907514199,47.31796582369695,70.5130471098229,84.43009588149849,647.6066695086367,32.47311380057634,35.25652355491145,136.38707796242062,154.01533973987637,02021558302
40.20480756261833,47.00869807321527,38.34920105972825,43.91602056839848,206.59085732176186,64.32769210018932,48.86430457610535,89.06911213872368,99.58421565510078,462.04601921962904,52.5755175818855,49.48284007706871,98.96568015413742,123.08856469170841,01010207339
67.40217738438955,52.88478533236718,31.108697254333634,47.70000245664491,356.71306184969234,62.21739450866727,59.10652478323391,81.9195694364119,79.845656286123,963.3326583091982,72.58696026011181,70.5130471098229,144.13696394507917,157.6173994219571,01010309382
