LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name
0.0,0.0,14.020071455884873,0.0,0.0,0.0,13.43018987207553,0.0,02010101312
0.0,0.0,0.0,10.804628637764468,0.0,0.0,0.0,13.76735268670052,02021243308
14.051230105369726,13.469559344151529,20.39581400741199,20.369670330856003,14.78645448074389,15.304080372013797,23.67535961841392,23.547823678633232,02020617331
13.198097715986789,13.221594571628977,14.816773086805455,15.046498140542672,13.693183399229643,14.59410709863498,18.445655708943278,17.873406997155026,01010620307
59.003679888315546,19.32632734632746,13.566215925337183,0.0,20.6014166344681,29.830880840995533,22.200000000000003,0.0,01010414316
11.117234451669683,11.240268307984454,0.0,0.0,13.103423374905196,14.203881691356084,0.0,0.0,01010515310
10.07782218537319,10.745964641739965,15.645488643020801,17.621448676487184,13.328106757978272,11.837257054985278,17.118703221914906,16.66022168495051,010101033115
13.158027228865109,15.912547035706769,18.376316271010705,20.140262294450295,14.998573265480951,14.991487296396732,23.672675293585975,22.345923068375974,02021138310
11.490507920372192,0.0,13.0,13.095019181266299,17.822816224574467,0.0,20.367745121203622,21.311163282969158,01010414311
10.015878255325866,10.989505483379626,0.0,0.0,15.912628867155645,14.413265929422437,0.0,0.0,02021136311
0.0,0.0,17.419116505572568,17.260629734832243,0.0,0.0,19.66949132257591,0.0,02010510302
10.968224061267703,0.0,20.80716247363109,20.60799301682418,11.849873464885052,28.692333470807146,17.667276333980414,19.412114879158143,02020617338
0.0,10.81145981811397,15.759440449110317,17.01335236777779,0.0,13.827639390406123,15.50189156120338,14.722778409037897,02021137307
0.0,0.0,0.0,16.118867864542086,0.0,0.0,0.0,0.0,01010412330
13.064627402789885,12.238303685458433,18.548121064413287,18.633437314397593,14.401359928650612,13.819923218953777,20.469688431450827,20.265730836734033,02021136314
9.608617359668502,0.0,15.098591180017479,14.25041920176489,12.22372627260902,0.0,21.47821243650076,20.972473944437365,01010103358
13.68539367354845,12.644137153868673,19.859966831504938,19.707426348229102,12.053115779747579,13.651290320137779,19.5,20.890641651532736,02021138314
14.205200718892481,14.05865111769141,0.0,18.533497898014485,15.769478281749384,14.9523151594808,0.0,19.903247809249653,01010102376
0.0,0.0,0.0,14.579327374868882,0.0,0.0,0.0,13.583077707206124,02021555303
14.405868653920853,9.964730703243598,16.51026273292476,17.172347136394603,15.934487740307627,13.934349283888286,17.926377248617833,17.188723753171146,01010620316
10.0209779961838,0.0,15.008331019803634,14.547857725421055,13.164622438589625,0.0,17.548986926565313,17.151230924403706,02021136320
15.69885606127571,15.276513703469567,15.760862836012524,13.706889102355285,15.234204940483846,15.792427177089257,20.891865055810698,21.2207519305985,01010309327
10.124228365658293,0.0,0.0,15.920278096755998,11.672088687162534,0.0,0.0,0.0,01010308387
13.3071786180046,0.0,0.0,16.642641276267398,12.285921925155652,0.0,0.0,12.914947076475602,01010621369
11.538448876219704,0.0,0.0,15.033296378372908,17.363826454321714,0.0,0.0,16.978847134007655,02020925305
16.932169001856735,14.903690818049066,19.63247380687869,18.285237825138335,14.84082207965583,14.424871683204781,18.401086924418358,19.929525466795056,01010204363
0.0,0.0,14.429245475768994,0.0,0.0,0.0,16.125484488845597,0.0,02010408302
15.837060964711847,0.0,19.331307039367577,18.943387152470653,12.498620042171854,0.0,19.05727671831334,19.19472999129645,02021135306
0.0,5.5901699437494745,16.727315577215407,16.50065532933701,0.0,11.82810125247304,16.57352203525433,16.707483353276164,02021558302
0.0,0.0,16.327502136421312,18.304674130978736,0.0,0.0,15.84944678740769,0.0,02010408307
0.0,6.7007462271003755,14.5,15.628644699633822,0.0,13.252358280698571,14.321716735361504,12.809761902549162,02021137306
10.57266522689525,9.468107610731668,0.0,15.225012985484218,9.434104323154651,12.538223366947555,0.0,15.287423135455144,02021137301
8.882919002219934,8.200800265827718,16.04818926540389,17.251419610313658,12.759119832060868,11.333333333333336,13.086919256314753,0.0,02020923311
13.176497228834302,13.959831122143873,20.486892171948675,19.83311211019875,13.762163721445036,12.721130472321518,22.171644720690455,20.668037040368418,02020720323
13.236529762581632,13.164792105683903,17.60924630856061,19.41101165487505,14.206060407864848,13.446092070774682,19.0,17.313033363924276,01010412323
0.0,10.306943602239865,0.0,16.386267739530833,0.0,12.316349650306952,0.0,14.986957292555704,010101013189
0.0,12.230166919167965,15.179295034105715,0.0,0.0,12.338598435924315,12.98247034550085,0.0,02021560309
0.0,0.0,13.551417171031575,0.0,0.0,0.0,0.0,0.0,02021030309
11.112262623985531,10.358155670238249,0.0,15.54811329906281,11.773449594716004,11.944619437973131,0.0,12.010412149464313,01010309396
12.088450066075465,11.946887367423633,16.58352316481972,16.097438564711815,12.75052006982616,12.438455880582868,17.141835893628084,16.667127076974005,02021555310
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01010309388
0.0,9.880426058631873,14.378052547606321,13.838071199877248,10.677261177380649,11.730443545967216,11.578481095972647,12.747548783981962,01010620392
0.0,0.0,17.77988358665573,13.75,0.0,13.402926872644743,13.731254031518985,16.257690487889107,01010101398
10.520493357813598,0.0,18.560711193270585,16.55667789039939,10.128380800164269,0.0,0.0,0.0,01010414355
9.497251064270003,8.791129086601092,14.416740395391672,15.221235950970428,13.932598623551778,12.825995978461334,15.923727225665369,15.925451327984403,02010409336
12.93335242457544,9.846696365929736,16.75774697905173,0.0,13.20425015751452,14.890754443655117,16.37735564057208,0.0,02021034321
0.0,10.977249200050075,18.639514945136483,19.498643144618427,0.0,12.54290158477253,16.394655294400735,14.422686604405195,02021029309
11.113067883252478,11.538283967665537,14.152044972556402,14.590591318708986,11.973139704361815,12.955459656501677,18.23837793643027,18.34734189782307,02010306311
16.710774967068403,0.0,16.075412557346358,19.4164878389476,14.181446384275992,0.0,22.5055548698538,17.395503737916247,01010412374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02010511318
12.649695367850097,10.2,16.949926253526893,19.895363398655043,11.968029403817944,13.18932912538685,17.71161298605808,15.609012596517028,02021027326
0.0,13.655560766643651,15.500975638542622,17.528548142958105,0.0,15.297140029260115,20.024984394500787,18.527007313648905,02021136325
14.321157619255354,0.0,15.285114400037122,19.39198497484202,14.027908690258226,0.0,26.006542980138246,20.62727926329031,01010311319
13.371320885470599,16.18552043226844,0.0,0.0,16.364199152078566,13.501028767385758,0.0,0.0,02021029301
12.327854638987263,12.279301690242812,0.0,17.865107571215916,10.809329303893001,12.932836675022616,0.0,18.62735609424291,02021139324
19.108369025216177,0.0,0.0,18.714225130157605,12.904543470267107,0.0,0.0,17.619582972988088,02021135331
11.581641898528202,0.0,0.0,16.70076511886673,12.761269529321916,0.0,0.0,19.209289564050916,01010308335
13.62715607586739,11.943738634195885,15.101308603943565,17.103491215675998,13.66099842933963,13.343290015200605,19.680604543152523,19.108708505621486,010101023140
10.28001140158558,0.0,15.503868702377941,16.77225062427401,13.91630669092189,0.0,16.655400531476428,17.651224998414047,02010513315
0.0,0.0,9.633275663033832,0.0,0.0,0.0,18.936267378293493,0.0,01010204353
11.270660041797813,12.093386622447824,16.23633138971413,16.60411989599753,10.870733163231115,10.403951870941736,19.093451724931036,14.955440702686438,01010621347
11.940905502362169,12.455545953510027,17.466300740515457,17.20434376674811,12.962227486379208,11.755322970784253,15.567809537214357,15.366992042831422,01010621356
11.612034067296534,0.0,12.909411007555045,13.981165681986619,12.234116232895614,0.0,17.2929441786917,15.190778554321035,02021030324
0.0,7.546454769746958,0.0,16.33536573394345,0.0,10.91669612644373,0.0,16.29323481754677,01010411341
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01010517336
0.0,8.45289233865479,13.942562954076807,17.09868415989956,0.0,11.784304591733186,19.515822989020357,14.82704402663933,01010310353
0.0,11.231075239695334,14.521272221770912,14.511837184305563,0.0,15.251603771338763,16.2692962355475,16.671186084146953,01010101312
3.872312166172466,7.516648189186454,0.0,0.0,11.472927779501118,10.124228365658293,0.0,0.0,010101023261
14.638009252589402,10.565072464154685,17.022662663394737,15.240183069904395,11.605080857164381,14.06316356459116,14.25460899327022,14.173963262542392,01010309301
0.0,0.0,0.0,16.751865567750954,0.0,0.0,0.0,17.129105347332068,02021240320
0.0,11.475195990901605,13.165889787956695,16.181501714378257,0.0,8.871747861960053,14.440871701881582,14.0,02021241308
8.450221890577785,0.0,18.218508789140785,17.613914953808536,10.256772830129803,11.490485194281398,17.434923644799824,15.008331019803634,02020821322
8.36316327713384,0.0,14.996184699968033,15.648271312248152,14.063990941757245,0.0,16.0312195418814,15.02131818450032,010106193135
0.0,0.0,14.879199632959137,15.8272356679519,0.0,0.0,0.0,11.565495396250157,02021241303
9.93351601822984,10.63413661712578,0.0,0.0,14.169646730307106,13.607810257348541,0.0,0.0,01010621357
11.224294209128672,9.03388682191176,15.767847031221478,16.789989267780612,12.551605277694238,12.77602594813399,17.43659147374344,14.808443537387712,01010621353
